proteinA	proteinB	label	prediction	predictionLabel
6239_T04C9_6a_3	6239_Y60A3A_19c	0	8.28957e-05	0
6239_ZK643_3b	6239_F44F1_3	0	0.0071157115	0
6239_C18E9_3e_1	6239_C25E10_8_2	0	0.00068781717	0
6239_T10B5_3	6239_B0379_7_1	0	0.10307894	0
6239_F28A10_6	6239_T26H2_1	0	0.0024222664	0
6239_T19C3_9	6239_K09H9_1	0	0.0028778927	0
6239_C50C10_7	6239_ZK546_1d_2	0	0.1368533	0
6239_K04G2_2	6239_C18H7_5	0	1.5861724e-14	0
6239_F27D4_2a_2	6239_C07G3_8a_1	0	0.0012057596	0
6239_T21H8_2	6239_T20F5_7	0	7.102591e-10	0
6239_E02H4_2	6239_K08H2_2	0	1.742462e-06	0
6239_C47A10_5b	6239_R12C12_5	0	0.3228297	0
6239_F52H3_1_1	6239_T18D3_7b_2	0	0.011825916	0
6239_C34F6_5b	6239_T27E9_1d_18	0	0.046382055	0
6239_Y48C3A_12	6239_H13N06_2	0	0.12029195	0
6239_F54C1_5b_2	6239_M199_6	0	4.2904467e-06	0
6239_T20B3_4	6239_R03G5_1d_3	0	2.419666e-08	0
6239_R09A8_9	6239_Y39A3CL_4a	0	0.0022280675	0
6239_F46F5_11	6239_C44B12_2a	0	0.01955059	0
6239_Y9C9A_16a	6239_F26E4_9_2	0	0.36447722	0
6239_F45D3_2b	6239_C18F10_8	0	0.12188419	0
6239_F56F4_3	6239_Y113G7A_6a	0	0.0061913854	0
6239_H06H21_3	6239_M04C7_1_1	0	0.14650959	0
6239_F14D7_11	6239_T07C4_6	0	0.0024856995	0
6239_F33H12_2	6239_R09F10_6	0	6.6221233e-09	0
6239_ZK185_4a	6239_F19D8_1a	0	1.2233986e-07	0
6239_K02D3_2	6239_Y54G2A_3a	0	2.9332958e-10	0
6239_T14B4_7b_1	6239_C04A2_15	0	0.0012210102	0
6239_F28C12_2	6239_C28H8_11b_1	0	1.5979087e-06	0
6239_R12E2_15_1	6239_T25B2_2c	0	1.846838e-05	0
6239_T03F6_1	6239_F22H10_3_2	0	0.00083637825	0
6239_K04F10_6b	6239_C43F9_11a	0	4.2758352e-09	0
6239_C36B1_12a_1	6239_F18A1_3j	0	0.0020721757	0
6239_D2030_8	6239_C06H5_8a	0	0.06615436	0
6239_F55C5_10	6239_R10E4_2a_2	0	5.1513216e-09	0
6239_Y8G1A_1b	6239_T19F4_1a	0	0.008529217	0
6239_D2024_10	6239_Y92H12A_1	0	4.0956333e-05	0
6239_C01H6_2	6239_C01G5_3	0	8.644032e-06	0
6239_T14F9_5	6239_Y69A2AR_18a	0	9.011563e-05	0
6239_K02D10_1a	6239_Y39E4A_3b	0	0.051133674	0
6239_M02B7_1	6239_C34G6_5	0	0.00018695377	0
6239_T27B7_3	6239_F21A9_2	0	0.0023333444	0
6239_Y59E1A_2	6239_C13G3_1	0	1.469709e-09	0
6239_W04G3_5a	6239_F59C6_11	0	0.00041903293	0
6239_W03H9_4a	6239_T19H12_12	0	0.013646989	0
6239_T26H2_9a	6239_C37A2_8a	0	0.04822328	0
6239_C36E8_5_1	6239_T27A1_5b	0	1.616434e-06	0
6239_F35G12_5	6239_ZC204_6	0	2.2369578e-08	0
6239_F35G8_1	6239_F42A9_6a	0	4.851698e-08	0
6239_D2023_7	6239_F35D2_1	0	3.2984863e-05	0
6239_Y49A3A_2_3	6239_C29E4_14	0	0.13716668	0
6239_F27D9_12	6239_C15C6_3	0	3.6533638e-06	0
6239_T16H5_1b	6239_ZK666_15_1	0	8.193131e-12	0
6239_K08F11_4b_2	6239_R11E3_19	0	9.748983e-05	0
6239_C39D10_3a	6239_F21F12_1_1	0	0.0049188524	0
6239_F35E12_6_1	6239_Y48E1B_16	0	0.040690005	0
6239_C25D7_4b	6239_F43C11_6	0	0.0017298405	0
6239_C33D9_6b	6239_C56C10_7b_3	0	0.06105706	0
6239_F52F12_9	6239_C08A9_8	0	8.967777e-05	0
6239_Y5F2A_2_1	6239_R03D7_7	0	0.00014127757	0
6239_Y87G2A_9	6239_F45F2_7	0	0.024396569	0
6239_F41E7_2_2	6239_ZK488_7	0	6.443899e-05	0
6239_C08C3_4b	6239_C53B7_2	0	0.00020300211	0
6239_C33H5_10	6239_B0035_10	0	0.34651166	0
6239_C24B9_12	6239_R07D5_1a	0	0.0031599642	0
6239_F14B8_5c_1	6239_F01E11_5b	0	0.03505862	0
6239_R03H10_2	6239_C43H6_8	0	0.00251547	0
6239_W08E3_2	6239_C02F4_2c	0	0.36247927	0
6239_C35B8_3b	6239_W01H2_2	0	1.8611547e-05	0
6239_T23D5_12	6239_T19C3_6	0	3.6973644e-05	0
6239_F26F2_2	6239_B0303_3_2	0	3.8112978e-06	0
6239_T10B5_3	6239_T20B3_2_1	0	0.88470995	1
6239_T21B4_14	6239_T08B6_3	0	4.4762797e-05	0
6239_C16C4_17a	6239_Y48A6B_7	0	0.015631776	0
6239_F29G9_1	6239_F36H5_14	0	4.7216493e-09	0
6239_F47D12_4b	6239_ZK688_9	0	0.00034234615	0
6239_M02H5_1	6239_Y57A10A_10	0	0.026684145	0
6239_F55F1_2	6239_R02D5_6d	0	8.03807e-11	0
6239_C05G5_5b	6239_F58D5_4c_1	0	1.525756e-06	0
6239_C49G7_6	6239_C46A5_3a	0	0.00050850736	0
6239_C30G4_6	6239_F10G2_9	0	1.0058359e-10	0
6239_T03E6_8	6239_Y39E4B_9d	0	4.126355e-15	0
6239_F42G9_2	6239_F13H10_3c_2	0	0.0008601085	0
6239_K10C8_3c_1	6239_F42G8_10b_2	0	0.322125	0
6239_F58H1_7b	6239_Y75D11A_3	0	0.0002559604	0
6239_Y47G6A_5a	6239_Y67D8C_7	0	0.4753205	0
6239_Y47D3B_3	6239_T07A5_2	0	0.00024198637	0
6239_Y57E12AL_6_2	6239_K08F11_3_1	0	0.17941922	0
6239_F14D7_5b	6239_F56A8_3a_2	0	0.14981137	0
6239_F13H6_1b_2	6239_M117_3	0	0.53231	1
6239_Y104H12D_3a	6239_F31F4_16	0	0.0047202595	0
6239_D1046_1c_3	6239_C42D8_9	0	0.0002986859	0
6239_H22K11_4a	6239_T21G5_6_2	0	9.906315e-06	0
6239_Y54E10A_16_1	6239_Y54F10AL_1b	0	0.000296526	0
6239_B0222_6	6239_B0513_9a	0	0.28897834	0
6239_Y37B11A_1	6239_F21D12_1d_1	0	0.05531705	0
6239_T04A11_7b	6239_C23H3_2a_1	0	1.0681571e-10	0
6239_R08H2_1_1	6239_E04F6_14	0	0.020198531	0
6239_Y56A3A_17b	6239_T04C12_7	0	1.0142215e-06	0
6239_F47C10_7	6239_Y17G9A_2	0	0.0020228224	0
6239_F17B5_10	6239_ZK757_4g	0	1.4430651e-05	0
6239_K02E7_1b	6239_F35H12_5b	0	3.4800175e-07	0
6239_F22F1_3	6239_C17G1_2	0	1.1406644e-05	0
6239_ZK105_11	6239_F31E9_6	0	2.3568304e-05	0
6239_K08A8_3	6239_C09H5_1	0	1.6563738e-09	0
6239_C12D8_1c_3	6239_C15F1_8	0	0.048674323	0
6239_C44B7_6b	6239_F56D5_10	0	0.004342608	0
6239_Y67A10A_9	6239_F45H10_1a_2	0	0.082134694	0
6239_Y48E1C_1d_1	6239_M04B2_2	0	0.071122885	0
6239_C09G12_1	6239_F55G11_7_2	0	0.00018981	0
6239_H20J04_6	6239_F36H1_3	0	0.01708032	0
6239_T07G12_12b	6239_Y46E12BL_4d	0	0.022878934	0
6239_C50H11_12	6239_F44D12_8b	0	8.9896226e-08	0
6239_F29C4_7b_1	6239_Y9C2UA_1b	0	0.042062104	0
6239_C13D9_2	6239_Y73F8A_13a	0	5.5328665e-06	0
6239_F56C9_6a	6239_T14G12_12	0	7.499525e-09	0
6239_T12F5_5b	6239_ZK112_4	0	0.119112894	0
6239_C07E3_6	6239_R05F9_13	0	0.20221496	0
6239_T18H9_4	6239_C27A12_5	0	1.6661842e-06	0
6239_T05C12_5	6239_F36D3_3	0	8.369715e-09	0
6239_F56A8_3b_1	6239_F36A2_4	0	0.00022210932	0
6239_F47B8_3	6239_Y110A2AL_4b	0	3.342575e-07	0
6239_C54D10_9	6239_R13F6_6c	0	0.031893533	0
6239_C03G6_5	6239_Y7A5A_13	0	7.619126e-08	0
6239_K03D7_4	6239_Y69H2_14	0	0.0004028127	0
6239_F57G4_1	6239_T13A10_5	0	7.5320013e-06	0
6239_F58B3_2	6239_C38C10_3	0	6.808909e-07	0
6239_Y57A10A_23	6239_F01F1_15_1	0	0.033306282	0
6239_K07E8_11	6239_Y32H12A_1	0	5.028167e-10	0
6239_Y32F6A_5a_1	6239_T12A2_7_1	0	0.024212327	0
6239_ZK112_3	6239_C50B8_6	0	5.3075207e-20	0
6239_T28A11_18	6239_Y49F6B_3	0	4.4067534e-08	0
6239_K09B11_1b	6239_C29G2_1	0	2.0783555e-05	0
6239_T08B1_1	6239_F17A9_4	0	0.008166293	0
6239_C13A2_7b	6239_C37C3_10	0	4.4204365e-10	0
6239_F33A8_5_2	6239_F22A3_6b	0	1.817226e-07	0
6239_Y102A5B_2a	6239_C44B12_2a	0	0.19197628	0
6239_Y47H9C_12	6239_C04E12_7	0	2.914192e-07	0
6239_C08B11_7	6239_C46F11_2b_1	0	0.20813066	0
6239_Y47D3A_21	6239_F16H9_1d	0	0.009159012	0
6239_F28H7_1	6239_Y23H5A_8	0	0.0012820334	0
6239_C55A6_2a	6239_F10C1_7a	0	0.011775215	0
6239_B0025_5	6239_F09C6_7	0	1.367161e-07	0
6239_Y116F11B_8	6239_C04G2_10a	0	8.628058e-09	0
6239_F46A9_5_2	6239_W02C12_3a_1	0	0.40207916	0
6239_H02I12_4	6239_Y41D4A_6d	0	0.00013697833	0
6239_C16A3_10b	6239_Y20F4_8	0	0.0002685893	0
6239_F55A12_7	6239_R11D1_5	0	0.03061308	0
6239_F56D2_1	6239_Y57G7A_7	0	0.001511156	0
6239_R13A1_4d	6239_F56H9_1	0	0.015539153	0
6239_ZK637_5	6239_T22E5_5_2	0	0.8592344	1
6239_C17A2_7	6239_F36D4_5b_1	0	0.024576733	0
6239_T22B7_3	6239_C08F11_12_1	0	6.0786044e-07	0
6239_C17G1_8	6239_C09G12_17	0	3.9999213e-06	0
6239_F23A7_3	6239_Y54F10BM_20	0	0.00053179276	0
6239_Y26D4A_8	6239_C49C3_10b	0	0.00038233973	0
6239_Y4C6B_6	6239_Y51H4A_3	0	0.20933396	0
6239_Y37H2A_10b	6239_Y2H9A_2	0	0.001371889	0
6239_W04G3_11	6239_Y4C6B_7	0	7.992826e-05	0
6239_B0310_6	6239_C15B12_4	0	2.5575799e-05	0
6239_Y20F4_4	6239_Y105C5B_20	0	0.0051785707	0
6239_F59G1_4	6239_T07G12_1c	0	7.7407014e-05	0
6239_C15H11_9	6239_F53F4_9a	0	9.719434e-05	0
6239_F45E4_10b_1	6239_C34D1_2	0	3.6846927e-06	0
6239_F25H5_6_2	6239_Y105E8A_14	0	0.15745619	0
6239_Y51A2B_9	6239_ZK666_12	0	8.416665e-13	0
6239_C01G8_4	6239_C15C8_4	0	0.00021302125	0
6239_Y32H12A_3	6239_F22F1_1	0	0.35917306	0
6239_F40F4_3_2	6239_T07D1_1a	0	0.016377943	0
6239_K12H4_1	6239_T24B8_3a_2	0	0.20098957	0
6239_C33D3_5	6239_T05G5_3_1	0	0.00063209905	0
6239_F59B8_1a_1	6239_W01H2_3a_2	0	9.336827e-07	0
6239_F19H8_5	6239_F08F1_1a	0	0.008002726	0
6239_Y43F8C_6b	6239_F32D8_11_4	0	6.0635062e-05	0
6239_ZK637_2	6239_C43D7_2	0	0.07510569	0
6239_F44B9_4b	6239_K05F6_2	0	0.00015941108	0
6239_F18A1_3d	6239_C50H2_6	0	0.004362304	0
6239_ZK512_9	6239_Y71F9AR_3	0	2.7583816e-08	0
6239_F13G3_7a	6239_T03F1_1_2	0	0.032990806	0
6239_F54H12_2	6239_T17A3_3	0	0.015460373	0
6239_F58F9_3b	6239_K10C9_7	0	0.10636733	0
6239_Y65B4BR_6b	6239_Y43F8B_1a	0	0.34504175	0
6239_T27F6_4	6239_C45G9_15	0	2.4928006e-08	0
6239_T21C12_1n	6239_R05G6_9	0	0.39114088	0
6239_E03H4_12	6239_T14G10_8_2	0	7.436761e-08	0
6239_F17C8_7	6239_F59E11_12a_1	0	2.7786565e-10	0
6239_F52E1_1	6239_D1025_7	0	7.375705e-07	0
6239_C03H12_1f	6239_C18B10_7	0	0.0019010155	0
6239_Y116A8A_9b_2	6239_JC8_3c_1	0	0.9346758	1
6239_F32D8_2	6239_Y59A8B_9	0	0.019493198	0
6239_C33A12_1	6239_F36H2_2b	0	2.6574988e-05	0
6239_W02B12_11_2	6239_F09G2_8b	0	0.00032054758	0
6239_W02B12_11_1	6239_B0432_5c	0	1.2916156e-05	0
6239_Y45F10C_1	6239_Y34F4_1b	0	0.0021301853	0
6239_K09H11_15	6239_C12D12_4	0	5.763338e-15	0
6239_C05C8_2	6239_R08C7_8	0	0.5909832	1
6239_Y71H10A_2_4	6239_F59E12_10	0	0.021951094	0
6239_T05E8_2	6239_Y54E5A_7c	0	0.002772867	0
6239_C27H5_5b	6239_R193_1	0	2.8545901e-05	0
6239_T07C5_4	6239_F10F2_7	0	0.0016225938	0
6239_Y71H10B_1c	6239_K03C7_2b	0	0.00026983672	0
6239_F35C5_4	6239_F20A1_9	0	5.045465e-12	0
6239_F40F12_3	6239_C36C5_3	0	2.5765014e-06	0
6239_F53E10_4	6239_F46H5_2a	0	0.00035790136	0
6239_T09A12_1	6239_C33H5_16	0	5.690653e-13	0
6239_M01B2_2	6239_T24H10_7c	0	0.00045967166	0
6239_F25B4_2	6239_C36B1_7	0	0.028049102	0
6239_K08B4_3	6239_Y48G8AR_2	0	0.0033181442	0
6239_Y38C9A_2_1	6239_ZK353_5	0	0.00033100843	0
6239_H24K24_5	6239_F22F7_2_1	0	0.3449914	0
6239_T22H2_1	6239_C07A9_1	0	2.0951083e-10	0
6239_C53A5_11	6239_R07H5_3c	0	7.312548e-09	0
6239_F55E10_2	6239_ZK1037_3	0	1.2784925e-05	0
6239_F52D10_1	6239_C10E2_1	0	0.0061076074	0
6239_F27C1_7a_2	6239_D2030_2a_3	0	0.9925538	1
6239_Y41D4B_13c	6239_Y56A3A_29b	0	0.07413711	0
6239_R01B10_5	6239_C18D11_10	0	1.0927301e-07	0
6239_F53F4_15	6239_ZC506_3_1	0	3.8383556e-07	0
6239_F49C12_2	6239_T27E4_4	0	0.00030203376	0
6239_C47E12_8	6239_Y37H2C_4	0	0.0038496195	0
6239_R153_1d	6239_F21F8_11	0	0.023643453	0
6239_H12C20_6a	6239_Y113G7B_7	0	0.0062653357	0
6239_ZK688_2	6239_T10H4_11	0	0.056939553	0
6239_ZK945_7	6239_F20E11_15	0	8.025422e-08	0
6239_K10C8_3c_2	6239_C15C7_1	0	0.8634081	1
6239_Y53G8B_1	6239_F25C8_5	0	0.009370385	0
6239_F59H6_10	6239_E01A2_2a_2	0	0.004924763	0
6239_T03D8_3	6239_T05H4_13a_1	0	0.19621049	0
6239_ZC410_1b	6239_C24B9_16	0	0.006142541	0
6239_C42C1_3b	6239_F38C2_1	0	8.421986e-08	0
6239_ZK6_6b	6239_B0546_4c_1	0	1.6858548e-06	0
6239_T03D8_2	6239_Y87G2A_18	0	0.014063637	0
6239_C16A11_1b	6239_F23F12_12	0	1.550888e-05	0
6239_B0513_2b_1	6239_B0285_1c	0	0.68489575	1
6239_Y49C4A_5	6239_Y110A2AR_2	0	0.00017842119	0
6239_F59A3_10	6239_C29F3_6	0	1.6643138e-06	0
6239_F13G11_2	6239_F44D12_8a	0	2.2543612e-07	0
6239_H06H21_8b	6239_C06A1_6	0	2.085706e-07	0
6239_T20H4_1	6239_F48E3_7	0	7.272066e-06	0
6239_ZK1098_5	6239_T06E4_10	0	0.29239824	0
6239_Y37E11B_6	6239_F11F1_6	0	0.00035912226	0
6239_F13E9_9a	6239_Y111B2A_19	0	0.0016998546	0
6239_F44A6_5	6239_C06C6_5a	0	0.000790937	0
6239_ZC334_2	6239_ZC239_20	0	2.7911304e-09	0
6239_C06E2_9	6239_F42A6_7b_4	0	3.3176315e-05	0
6239_W07A8_3b	6239_F35E8_1	0	0.0025794816	0
6239_K10B3_9_1	6239_M02B7_5c	0	4.87722e-05	0
6239_T19C4_1	6239_F23F1_1	0	0.0039486736	0
6239_Y26G10_2	6239_ZK112_1	0	1.8093263e-07	0
6239_C16C8_5	6239_T19C9_2	0	3.3589172e-06	0
6239_Y25C1A_9	6239_Y43C5A_3	0	1.5879981e-06	0
6239_T04D1_3a	6239_ZK1025_6	0	0.24449052	0
6239_C09G1_5_1	6239_T26C12_6	0	0.18211804	0
6239_H06I04_4a_2	6239_K03B8_6_2	0	9.652562e-07	0
6239_ZK643_3b	6239_R08D7_3	0	0.09103539	0
6239_T09E11_6	6239_F11G11_8	0	4.7386283e-07	0
6239_F20A1_3	6239_C23H3_5	0	3.0644976e-06	0
6239_C34D10_1	6239_C50A2_2b	0	0.007592603	0
6239_K11H3_1c_2	6239_F25B3_3a	0	0.00026806473	0
6239_Y110A2AM_3	6239_Y39H10A_7a_2	0	0.8407239	1
6239_F01F1_12a_2	6239_Y39B6A_40	0	0.021353766	0
6239_F14B4_2a	6239_R07C12_1	0	0.15182823	0
6239_ZK39_3	6239_Y68A4A_6	0	3.0259025e-07	0
6239_C36B7_3	6239_F07F6_5	0	8.831243e-06	0
6239_M04G7_3a	6239_Y42G9A_3a	0	0.16750276	0
6239_Y47D3A_2	6239_F53F8_2	0	2.4555598e-06	0
6239_F07C4_12b	6239_R05D11_3	0	0.10378052	0
6239_F59B2_2	6239_C38C3_4b	0	0.0026443203	0
6239_C50H2_2b	6239_F56A8_3b_4	0	0.09100669	0
6239_C06H5_13	6239_ZK892_1c	0	0.00010789007	0
6239_K12B6_4	6239_Y42H9AR_5	0	3.556341e-10	0
6239_F54F2_5a	6239_Y17D7C_2	0	2.1902611e-05	0
6239_M01A10_1	6239_C13B9_2	0	0.001833556	0
6239_T03G11_6	6239_W03A5_4_1	0	0.007929319	0
6239_F55A4_7	6239_Y43F8C_3	0	2.6476548e-06	0
6239_B0303_3_1	6239_Y57G11C_12b_3	0	0.99563694	1
6239_T20D4_11	6239_Y48A6C_5b	0	1.4106139e-05	0
6239_C07A9_7a	6239_T10E9_5	0	9.68391e-16	0
6239_C54E4_12a	6239_K07H8_8	0	2.004541e-08	0
6239_C09G4_2b_2	6239_F36D4_1	0	5.7901285e-05	0
6239_K02E11_5	6239_F23F1_8b	0	0.08879808	0
6239_Y73B6BL_35	6239_F02E9_5b	0	8.148242e-07	0
6239_C34C6_10	6239_C42D8_4b	0	0.00032947146	0
6239_Y47D7A_14a	6239_Y43C5A_5a	0	1.825981e-06	0
6239_F41F3_7	6239_F07B7_9	0	0.045087464	0
6239_Y11D7A_9	6239_B0001_1b	0	1.0634893e-07	0
6239_W10D5_3f_1	6239_K06A1_2	0	0.15603922	0
6239_C05E7_4	6239_R74_5b_3	0	0.019844577	0
6239_Y43F11A_4	6239_T27E9_4a_1	0	0.041261166	0
6239_F57B9_4c	6239_R08E3_4a	0	4.475847e-05	0
6239_C37A2_8a	6239_F55A4_2	0	2.1399453e-06	0
6239_T13G4_4_2	6239_C27F2_5	0	0.011144934	0
6239_F38B2_1c_3	6239_Y47D3A_32d	0	8.369568e-05	0
6239_Y38C1BA_3_1	6239_C30F12_7	0	4.4777044e-05	0
6239_Y52B11A_9	6239_R02F11_4	0	0.3949828	0
6239_T21C9_8	6239_F29G6_2	0	0.0008660102	0
6239_C55F2_1b	6239_R186_3	0	0.32071257	0
6239_F37C4_8b	6239_T01H10_5	0	0.00032834205	0
6239_C10E2_2_2	6239_F22E5_13_2	0	1.7137863e-05	0
6239_Y46G5A_28	6239_K11G12_7	0	0.003122012	0
6239_F53A2_2	6239_K10C2_5	0	5.5503187e-05	0
6239_T22D1_12	6239_F22G12_7	0	0.00038317725	0
6239_F47G6_2	6239_D1014_5	0	0.0060328674	0
6239_W05B5_1f	6239_F23B2_7a	0	0.013776631	0
6239_T01B7_4	6239_F56D6_23	0	0.019620327	0
6239_F19B6_1b	6239_C43D7_6	0	0.011987854	0
6239_R06F6_4	6239_T27E9_1d_37	0	0.024962217	0
6239_F55F8_4_2	6239_R07B7_4b	0	0.0073122033	0
6239_C53A5_16b	6239_C18H7_11	0	1.914014e-05	0
6239_F02E8_1_1	6239_K03A1_4a	0	0.07550795	0
6239_F22A3_5	6239_K08F4_8	0	0.2870672	0
6239_T13A10_6	6239_Y40B10A_6	0	4.2073985e-05	0
6239_ZC410_3a	6239_F54C1_7_6	0	0.14279886	0
6239_F13H10_2a	6239_ZK742_5_1	0	0.003296893	0
6239_Y7A5A_10	6239_F28H7_8	0	1.0157329e-06	0
6239_T05C12_3	6239_C53H9_3	0	0.57883817	1
6239_Y111B2A_13	6239_ZK757_4d	0	0.013804071	0
6239_C08E3_12	6239_Y73B6BL_40	0	0.0008616792	0
6239_C01B10_5a_1	6239_H23N18_3	0	0.00059886894	0
6239_F20E11_6	6239_Y38A8_1	0	5.6301706e-09	0
6239_W10D5_3c_2	6239_ZK1307_6	0	0.96500087	1
6239_F33A8_7	6239_C07G2_3b_5	0	0.10472338	0
6239_K08H2_1	6239_W08G11_4	0	0.00582147	0
6239_B0379_4a	6239_Y48G1BM_7	0	4.8662418e-11	0
6239_F10G7_3	6239_C41G7_5a	0	0.08779293	0
6239_F38E9_1	6239_T25E12_7	0	0.023946622	0
6239_ZC15_2	6239_W06F12_1b	0	0.17713897	0
6239_F38H4_7_2	6239_F01D4_1a	0	0.0032465046	0
6239_F17C11_5	6239_W01H2_3a_1	0	0.00023324946	0
6239_F59B2_5b	6239_Y17G7B_6d	0	0.0016305286	0
6239_Y62E10A_11b_2	6239_Y54H5A_3	0	0.8742068	1
6239_C44B12_2b_2	6239_C02F5_5	0	7.677909e-05	0
6239_R12C12_9a_2	6239_Y54G2A_26c	0	0.005282098	0
6239_E04A4_8	6239_F49B2_7	0	0.0006705427	0
6239_F26F4_1_1	6239_Y46H3C_6	0	0.00014488178	0
6239_Y54F10AM_6	6239_C37C3_2a_1	0	0.0007524157	0
6239_C08B6_6	6239_F45F2_11a	0	1.6613994e-07	0
6239_Y113G7A_8a	6239_R119_5a	0	0.2924022	0
6239_B0025_5	6239_Y39A3B_3	0	3.4143855e-21	0
6239_C53B4_7e	6239_F49C12_12_2	0	0.048146695	0
6239_ZK1251_7	6239_K02A2_2	0	2.4799763e-06	0
6239_F36H1_11	6239_Y119D3B_12a_1	0	1.3553654e-05	0
6239_B0414_8a	6239_C07G2_2a	0	0.893695	1
6239_T03E6_6	6239_F16G10_10	0	0.013224928	0
6239_T24A6_19	6239_C23G10_5	0	0.00011591248	0
6239_Y49E10_17b	6239_F02C12_4	0	0.00041552406	0
6239_ZK637_3	6239_C01F6_6e_3	0	0.062230416	0
6239_T09B4_4	6239_Y80D3A_4	0	0.009912717	0
6239_F11A5_5b	6239_C29F9_1	0	3.0649087e-08	0
6239_R148_6	6239_F52F10_2	0	0.000659957	0
6239_ZK993_1	6239_F02H6_5c	0	0.023417043	0
6239_C36F7_4d	6239_K10B3_7_1	0	0.100673944	0
6239_F11A5_8	6239_Y52B11A_7	0	0.17949216	0
6239_W09G12_10	6239_F40A3_4	0	1.2202731e-09	0
6239_F26B1_8	6239_F59A3_3	0	5.159144e-09	0
6239_F13H10_6a	6239_R12E2_8	0	0.0037972652	0
6239_F11A5_17	6239_M151_9	0	5.2814463e-05	0
6239_K02F6_1	6239_R74_5a	0	0.07126754	0
6239_C01F1_1	6239_F20A1_6b	0	2.2655868e-08	0
6239_F36H5_5b	6239_C08A9_7	0	9.953358e-05	0
6239_Y106G6H_15	6239_C26F1_5	0	0.0023442484	0
6239_F21A10_1c	6239_F13D12_7a_1	0	0.44137782	0
6239_H38K22_2a	6239_F59A7_8	0	0.40198332	0
6239_LLC1_2c_4	6239_C28D4_4	0	1.0264417e-05	0
6239_Y48B6A_13b	6239_F25H2_12a	0	0.14450823	0
6239_F02A9_1	6239_R13A5_1e_1	0	8.731634e-05	0
6239_F36H12_17	6239_T01D1_2d_5	0	0.0054917024	0
6239_T13G4_2	6239_M163_2	0	1.5506593e-07	0
6239_T13F3_8	6239_F58E2_2	0	6.904494e-09	0
6239_F21D12_1e_1	6239_Y62E10A_9_1	0	0.038106445	0
6239_C32D5_7	6239_C52E4_12	0	5.430186e-10	0
6239_C47F8_1	6239_C07A12_1c	0	0.009644207	0
6239_T27E9_1d_23	6239_T12A2_8_2	0	0.24067062	0
6239_K06H6_1	6239_C13A2_1	0	2.2914774e-05	0
6239_T01G9_6b_1	6239_C33A12_10	0	0.010190229	0
6239_F13A2_4	6239_F41E6_9	0	0.0027834962	0
6239_F11G11_9	6239_C18C4_10d_3	0	0.010529457	0
6239_K04H8_2	6239_F26A1_4	0	3.3033983e-05	0
6239_ZC204_5	6239_B0205_2b	0	3.211241e-07	0
6239_T27D12_4c	6239_F34D6_5	0	9.324963e-07	0
6239_C49A1_6	6239_K01G12_3	0	4.494571e-06	0
6239_C30F12_3	6239_C54H2_4	0	7.3892857e-06	0
6239_T10C6_6d_2	6239_Y9C9A_1	0	0.0017908164	0
6239_T12A2_2_3	6239_F35C8_1	0	0.19282457	0
6239_T22H9_1	6239_C46F4_2_2	0	0.002553653	0
6239_F40G9_14	6239_C09G4_2d_3	0	0.027302573	0
6239_C56C10_6	6239_R03G5_1a_1	0	0.1526084	0
6239_Y39B6A_25	6239_T22B11_4b	0	0.022292554	0
6239_T26A5_1	6239_T18D3_7a_2	0	0.019204414	0
6239_T04A8_10	6239_Y97E10AR_7_1	0	0.15119258	0
6239_C06E8_5	6239_F22F4_2	0	0.006976006	0
6239_F20D12_5	6239_B0198_2b	0	3.6302188e-07	0
6239_F57B9_10b	6239_F29G9_2a	0	0.054866664	0
6239_Y18H1A_2	6239_C43E11_11_2	0	0.20947593	0
6239_B0454_26	6239_F13E9_13	0	0.00017377462	0
6239_ZK546_11	6239_F22D3_2f	0	0.1731781	0
6239_C25A11_1_1	6239_Y45F10A_4	0	4.1855498e-07	0
6239_F14F3_1c	6239_E04D5_1a_1	0	0.6477276	1
6239_C35E7_7	6239_Y37E11B_10b_2	0	8.9699745e-07	0
6239_C49F8_3	6239_Y110A7A_12	0	5.4143e-06	0
6239_M162_11	6239_F38E1_7	0	0.00025163972	0
6239_Y102A5C_23	6239_C32E8_10d	0	2.6311443e-05	0
6239_Y4C6B_4b	6239_T06C12_13b	0	0.0068324646	0
6239_Y39A3CL_7a	6239_ZK39_9	0	1.648206e-05	0
6239_Y82E9BL_8	6239_C18A3_5c	0	0.018439103	0
6239_Y116F11B_7	6239_T07C4_1_1	0	0.076403975	0
6239_F26D10_10	6239_Y119D3A_4	0	0.01593427	0
6239_C02B8_2	6239_B0403_5	0	8.774165e-07	0
6239_R05C11_1	6239_F44B9_1b	0	0.00034414642	0
6239_F40A3_3a	6239_W05B5_1d	0	0.0764002	0
6239_C09G5_3	6239_Y34F4_5a	0	0.00070261565	0
6239_C08C3_3	6239_C18A3_4b_2	0	0.007090223	0
6239_W10D5_3e_2	6239_Y68A4A_10a	0	0.0014036696	0
6239_Y41D4B_24	6239_Y71H2AM_12	0	0.08396572	0
6239_C08B6_2b	6239_T14B1_1_3	0	9.803546e-07	0
6239_K07B1_7a	6239_C26C6_5b	0	0.28142872	0
6239_C18D4_9	6239_F16B3_3b	0	1.359941e-12	0
6239_T10G3_8	6239_F28A10_2	0	3.1745583e-07	0
6239_Y40H4A_2	6239_R03A10_4b_2	0	0.039074097	0
6239_E02H1_8	6239_F14D12_2_2	0	6.6132765e-05	0
