proteinA	proteinB	label	prediction	predictionLabel
362663_ECP_3668	362663_ECP_3986	0	0.485664	0
362663_ECP_0643	362663_ECP_0012	0	1.1570436e-08	0
362663_ECP_2742	362663_ECP_4640	0	0.007355755	0
362663_ECP_3004	362663_ECP_2835	0	2.2369184e-07	0
362663_ECP_3396	362663_ECP_3314	0	0.99985206	1
362663_ECP_2518	362663_ECP_3413	0	0.56207263	1
362663_ECP_2575	362663_ECP_0308	0	0.14744987	0
362663_ECP_3414	362663_ECP_0435	0	0.03423494	0
362663_ECP_0962	362663_ECP_2298	0	0.13604984	0
362663_ECP_2746	362663_ECP_1406	0	0.5733346	1
362663_ECP_2776	362663_ECP_2323	0	0.398589	0
362663_ECP_2766	362663_ECP_1805	0	0.3385321	0
362663_ECP_4034	362663_ECP_0495	0	0.1980248	0
362663_ECP_1307	362663_ECP_1104	0	0.0025842937	0
362663_ECP_2430	362663_ECP_4766	0	0.53510255	1
362663_ECP_2415	362663_ECP_0700	0	0.54615223	1
362663_ECP_3808	362663_ECP_2243	0	0.00027038122	0
362663_ECP_2570	362663_ECP_3643	0	0.37135983	0
362663_ECP_1105	362663_ECP_1919	0	0.18129592	0
362663_ECP_1417	362663_ECP_1056	0	0.0096281925	0
362663_ECP_0833	362663_ECP_2217	0	0.32841864	0
362663_ECP_0911	362663_ECP_2039	0	0.07862467	0
362663_ECP_4387	362663_ECP_1771	0	0.32844308	0
362663_ECP_3880	362663_ECP_3171	0	4.5508823e-05	0
362663_ECP_4216	362663_ECP_0621	0	0.0886905	0
362663_ECP_1380	362663_ECP_2089	0	0.21283859	0
362663_ECP_1168	362663_ECP_2270	0	0.0004640403	0
362663_ECP_2339	362663_ECP_3951	0	0.18282594	0
362663_ECP_3439	362663_ECP_4532	0	2.9593386e-06	0
362663_ECP_0653	362663_ECP_0658	0	0.33229488	0
362663_ECP_3583	362663_ECP_0103	0	0.32036412	0
362663_ECP_3815	362663_ECP_1826	0	3.390592e-05	0
362663_ECP_3923	362663_ECP_2958	0	0.005639384	0
362663_ECP_3447	362663_ECP_0227	0	0.40245953	0
362663_ECP_4266	362663_ECP_1837	0	1.8785979e-06	0
362663_ECP_4420	362663_ECP_0555	0	0.56898487	1
362663_ECP_4754	362663_ECP_2214	0	0.28901783	0
362663_ECP_2389	362663_ECP_1522	0	0.27011874	0
362663_ECP_4495	362663_ECP_2690	0	0.3027958	0
362663_ECP_1154	362663_ECP_4283	0	0.00030414565	0
362663_ECP_2477	362663_ECP_0630	0	0.5718872	1
362663_ECP_4347	362663_ECP_4340	0	0.29458767	0
362663_ECP_3252	362663_ECP_2854	0	0.15836097	0
362663_ECP_1598	362663_ECP_2697	0	0.00011888916	0
362663_ECP_0768	362663_ECP_0574	0	0.3930475	0
362663_ECP_2626	362663_ECP_3128	0	0.0025249424	0
362663_ECP_3352	362663_ECP_2272	0	0.018608771	0
362663_ECP_4601	362663_ECP_2860	0	0.31878704	0
362663_ECP_3315	362663_ECP_1551	0	0.004237259	0
362663_ECP_3353	362663_ECP_3081	0	0.49436784	0
362663_ECP_1326	362663_ECP_3816	0	0.14839306	0
362663_ECP_1982	362663_ECP_2251	0	1.2265204e-08	0
362663_ECP_4616	362663_ECP_2984	0	0.13698404	0
362663_ECP_4477	362663_ECP_3211	0	0.6336037	1
362663_ECP_0333	362663_ECP_0614	0	0.025905095	0
362663_ECP_1063	362663_ECP_1307	0	0.06204917	0
362663_ECP_2626	362663_ECP_3128	0	0.0025249424	0
362663_ECP_4229	362663_ECP_1657	0	0.00031384573	0
362663_ECP_2355	362663_ECP_3468	0	0.54987675	1
362663_ECP_3399	362663_ECP_3270	0	0.677693	1
362663_ECP_0422	362663_ECP_4472	0	0.08867205	0
362663_ECP_0603	362663_ECP_4769	0	0.1593336	0
362663_ECP_1703	362663_ECP_0970	0	0.07693657	0
362663_ECP_1781	362663_ECP_2262	0	0.18937787	0
362663_ECP_3324	362663_ECP_1912	0	0.020173233	0
362663_ECP_4250	362663_ECP_2433	0	0.0028517959	0
362663_ECP_0518	362663_ECP_1488	0	0.000119726035	0
362663_ECP_0397	362663_ECP_4586	0	6.076041e-06	0
362663_ECP_0691	362663_ECP_1780	0	0.1233828	0
362663_ECP_0203	362663_ECP_2730	0	8.490263e-06	0
362663_ECP_4783	362663_ECP_3773	0	0.3932459	0
362663_ECP_0396	362663_ECP_4157	0	5.7105502e-05	0
362663_ECP_4436	362663_ECP_0342	0	0.22380063	0
362663_ECP_3670	362663_ECP_4037	0	0.14152904	0
362663_ECP_4208	362663_ECP_0286	0	0.000304656	0
362663_ECP_4247	362663_ECP_2375	0	0.33305335	0
362663_ECP_0282	362663_ECP_1798	0	0.0019440276	0
362663_ECP_4550	362663_ECP_3710	0	0.03092258	0
362663_ECP_3903	362663_ECP_0609	0	0.6824532	1
362663_ECP_4664	362663_ECP_1905	0	0.08711098	0
362663_ECP_4659	362663_ECP_0243	0	0.004260846	0
362663_ECP_1446	362663_ECP_2494	0	0.60369426	1
362663_ECP_1627	362663_ECP_4040	0	0.34189445	0
362663_ECP_1336	362663_ECP_4180	0	0.08626056	0
362663_ECP_0804	362663_ECP_4181	0	1.5051667e-08	0
362663_ECP_1152	362663_ECP_0353	0	0.0037233145	0
362663_ECP_1700	362663_ECP_1314	0	0.30806035	0
362663_ECP_1363	362663_ECP_3995	0	0.58217156	1
362663_ECP_4425	362663_ECP_2002	0	2.4908772e-08	0
362663_ECP_0237	362663_ECP_0716	0	0.09714473	0
362663_ECP_4187	362663_ECP_2755	0	0.170964	0
362663_ECP_1779	362663_ECP_3364	0	0.27224964	0
362663_ECP_1807	362663_ECP_0439	0	0.024056263	0
362663_ECP_3752	362663_ECP_1386	0	0.010533593	0
362663_ECP_1191	362663_ECP_3603	0	0.06282855	0
362663_ECP_0224	362663_ECP_3774	0	0.2321142	0
362663_ECP_2006	362663_ECP_3623	0	1.631324e-05	0
362663_ECP_0796	362663_ECP_0581	0	0.18312761	0
362663_ECP_0246	362663_ECP_0999	0	0.15822087	0
362663_ECP_2092	362663_ECP_3055	0	0.642036	1
362663_ECP_4306	362663_ECP_1925	0	0.024782939	0
362663_ECP_1546	362663_ECP_1918	0	0.02411335	0
362663_ECP_0782	362663_ECP_3823	0	0.011349856	0
362663_ECP_1100	362663_ECP_2623	0	0.10889843	0
362663_ECP_0481	362663_ECP_4766	0	0.19258018	0
362663_ECP_2394	362663_ECP_2085	0	0.108160764	0
362663_ECP_0958	362663_ECP_0719	0	0.00037862192	0
362663_ECP_3559	362663_ECP_2615	0	0.004668376	0
362663_ECP_3092	362663_ECP_3806	0	0.052086838	0
362663_ECP_0704	362663_ECP_3367	0	3.13886e-05	0
362663_ECP_3210	362663_ECP_1626	0	0.15390824	0
362663_ECP_3898	362663_ECP_3871	0	0.5950254	1
362663_ECP_2768	362663_ECP_0631	0	0.019928167	0
362663_ECP_1103	362663_ECP_3919	0	0.10750826	0
362663_ECP_3759	362663_ECP_0099	0	1.1021761e-05	0
362663_ECP_0633	362663_ECP_2987	0	8.284852e-05	0
362663_ECP_1541	362663_ECP_1375	0	0.028182002	0
362663_ECP_0133	362663_ECP_1826	0	0.47130343	0
362663_ECP_1867	362663_ECP_0664	0	0.10413094	0
362663_ECP_3709	362663_ECP_1358	0	0.30628943	0
362663_ECP_1375	362663_ECP_0291	0	0.62583196	1
362663_ECP_0180	362663_ECP_1997	0	0.19351366	0
362663_ECP_3839	362663_ECP_1371	0	8.50423e-06	0
362663_ECP_1007	362663_ECP_3270	0	0.13010436	0
362663_ECP_2900	362663_ECP_3245	0	0.6145681	1
362663_ECP_1422	362663_ECP_3533	0	0.028388202	0
362663_ECP_0677	362663_ECP_4501	0	0.12421826	0
362663_ECP_2628	362663_ECP_1863	0	0.0005886436	0
362663_ECP_4009	362663_ECP_0840	0	0.00016095271	0
362663_ECP_0023	362663_ECP_0123	0	0.514809	1
362663_ECP_0473	362663_ECP_4293	0	0.0018332652	0
362663_ECP_3547	362663_ECP_0661	0	0.60682046	1
362663_ECP_3330	362663_ECP_4157	0	0.012643895	0
362663_ECP_2867	362663_ECP_1746	0	0.00034928485	0
362663_ECP_3169	362663_ECP_4663	0	0.14660811	0
362663_ECP_1477	362663_ECP_2281	0	0.03898396	0
362663_ECP_1242	362663_ECP_2033	0	0.028044917	0
362663_ECP_3733	362663_ECP_2400	0	0.013766871	0
362663_ECP_3668	362663_ECP_0623	0	0.41632155	0
362663_ECP_4376	362663_ECP_3479	0	0.053484146	0
362663_ECP_2100	362663_ECP_3446	0	0.28811643	0
362663_ECP_3484	362663_ECP_2930	0	0.0071789147	0
362663_ECP_4244	362663_ECP_3125	0	0.00010001886	0
362663_ECP_3909	362663_ECP_0732	0	1.48382205e-05	0
362663_ECP_3552	362663_ECP_4785	0	0.11980176	0
362663_ECP_1721	362663_ECP_2358	0	0.11534746	0
362663_ECP_1904	362663_ECP_4437	0	0.021153217	0
362663_ECP_2162	362663_ECP_1397	0	0.33319435	0
362663_ECP_0504	362663_ECP_2867	0	0.018673025	0
362663_ECP_0974	362663_ECP_3309	0	0.1595876	0
362663_ECP_4232	362663_ECP_0419	0	0.0027088653	0
362663_ECP_0629	362663_ECP_3361	0	0.00016497032	0
362663_ECP_2746	362663_ECP_3257	0	0.622966	1
362663_ECP_0831	362663_ECP_2761	0	0.58011717	1
362663_ECP_0770	362663_ECP_0490	0	0.47643664	0
362663_ECP_0040	362663_ECP_1768	0	0.0006367036	0
362663_ECP_2706	362663_ECP_2730	0	0.14165512	0
362663_ECP_3288	362663_ECP_1675	0	0.11986669	0
362663_ECP_3654	362663_ECP_3155	0	0.53394973	1
362663_ECP_3546	362663_ECP_0790	0	0.3115975	0
362663_ECP_1959	362663_ECP_4501	0	0.115145646	0
362663_ECP_0708	362663_ECP_3415	0	0.11538732	0
362663_ECP_4485	362663_ECP_1534	0	0.02365067	0
362663_ECP_2156	362663_ECP_0643	0	0.16764423	0
362663_ECP_1230	362663_ECP_2688	0	0.19775464	0
362663_ECP_0234	362663_ECP_0249	0	0.0023954364	0
362663_ECP_0863	362663_ECP_2946	0	0.03533	0
362663_ECP_3940	362663_ECP_0833	0	0.28468096	0
362663_ECP_2323	362663_ECP_1822	0	0.60678667	1
362663_ECP_0702	362663_ECP_3383	0	0.056070194	0
362663_ECP_3688	362663_ECP_0073	0	0.5019766	1
362663_ECP_1898	362663_ECP_3762	0	0.3684858	0
362663_ECP_2785	362663_ECP_2746	0	0.36222136	0
362663_ECP_3876	362663_ECP_2367	0	0.001645529	0
362663_ECP_3263	362663_ECP_0574	0	0.28167254	0
362663_ECP_0814	362663_ECP_0902	0	0.49505538	0
362663_ECP_2911	362663_ECP_0724	0	0.0022543592	0
362663_ECP_3693	362663_ECP_1733	0	0.19031334	0
362663_ECP_1924	362663_ECP_1041	0	0.15565464	0
362663_ECP_4096	362663_ECP_1615	0	0.1331893	0
362663_ECP_3533	362663_ECP_0458	0	0.3486414	0
362663_ECP_1834	362663_ECP_4321	0	0.31420144	0
362663_ECP_4756	362663_ECP_3907	0	0.3419114	0
362663_ECP_1051	362663_ECP_2253	0	0.5081198	1
362663_ECP_0119	362663_ECP_2746	0	0.07653019	0
362663_ECP_2854	362663_ECP_2291	0	0.19815338	0
362663_ECP_2205	362663_ECP_3111	0	0.05463811	0
362663_ECP_1826	362663_ECP_1573	0	0.15787748	0
362663_ECP_1677	362663_ECP_3390	0	0.053625155	0
362663_ECP_2493	362663_ECP_0751	0	0.37262458	0
362663_ECP_2317	362663_ECP_0221	0	0.43162638	0
362663_ECP_4010	362663_ECP_2002	0	2.5714366e-09	0
362663_ECP_2732	362663_ECP_2623	0	0.11303223	0
362663_ECP_3752	362663_ECP_2941	0	0.3218678	0
362663_ECP_3641	362663_ECP_2629	0	0.3019736	0
362663_ECP_1215	362663_ECP_2928	0	0.0068056667	0
362663_ECP_3026	362663_ECP_3673	0	0.0002983133	0
362663_ECP_2064	362663_ECP_3643	0	0.3906677	0
362663_ECP_0491	362663_ECP_3118	0	0.008226231	0
362663_ECP_1258	362663_ECP_2331	0	0.024971588	0
362663_ECP_1861	362663_ECP_2245	0	0.004882434	0
362663_ECP_3968	362663_ECP_4455	0	0.11494091	0
362663_ECP_1224	362663_ECP_3540	0	0.40759188	0
362663_ECP_3454	362663_ECP_1270	0	0.31695363	0
362663_ECP_1469	362663_ECP_3891	0	0.005194023	0
362663_ECP_4196	362663_ECP_0860	0	0.16141945	0
362663_ECP_2690	362663_ECP_0876	0	0.20719622	0
362663_ECP_2339	362663_ECP_3068	0	0.0011412115	0
362663_ECP_3762	362663_ECP_1058	0	0.2901456	0
362663_ECP_0605	362663_ECP_3401	0	0.17163226	0
362663_ECP_3115	362663_ECP_3437	0	0.16549496	0
362663_ECP_0234	362663_ECP_2156	0	0.020160124	0
362663_ECP_4008	362663_ECP_0900	0	0.274193	0
362663_ECP_3515	362663_ECP_0912	0	4.6759593e-05	0
362663_ECP_3672	362663_ECP_3974	0	0.78074324	1
362663_ECP_3001	362663_ECP_1096	0	0.0007624982	0
362663_ECP_3499	362663_ECP_0794	0	0.06357258	0
362663_ECP_0490	362663_ECP_0051	0	0.24217913	0
362663_ECP_4527	362663_ECP_0862	0	9.995788e-13	0
362663_ECP_1535	362663_ECP_0542	0	0.06104475	0
362663_ECP_1088	362663_ECP_0262	0	0.0012737972	0
362663_ECP_2465	362663_ECP_0542	0	0.07887867	0
362663_ECP_1276	362663_ECP_1644	0	0.16654558	0
362663_ECP_2667	362663_ECP_3995	0	0.6088767	1
362663_ECP_0890	362663_ECP_3021	0	0.25409335	0
362663_ECP_1254	362663_ECP_2463	0	0.3261228	0
362663_ECP_3005	362663_ECP_1646	0	0.08265579	0
362663_ECP_2964	362663_ECP_4785	0	5.25071e-06	0
362663_ECP_3458	362663_ECP_4313	0	0.29144663	0
362663_ECP_2975	362663_ECP_1406	0	0.35976374	0
362663_ECP_2420	362663_ECP_3918	0	0.051058892	0
362663_ECP_3972	362663_ECP_0304	0	0.113610156	0
362663_ECP_0852	362663_ECP_4636	0	0.13449627	0
362663_ECP_2623	362663_ECP_0398	0	0.55604696	1
362663_ECP_2444	362663_ECP_4466	0	0.29416922	0
362663_ECP_0743	362663_ECP_4484	0	0.43935022	0
362663_ECP_3554	362663_ECP_1607	0	0.0014323529	0
362663_ECP_3751	362663_ECP_4082	0	0.25192803	0
362663_ECP_2054	362663_ECP_1667	0	9.515919e-08	0
362663_ECP_2869	362663_ECP_1116	0	6.9968655e-07	0
362663_ECP_4104	362663_ECP_0674	0	0.28596765	0
362663_ECP_2538	362663_ECP_2541	0	0.005523561	0
362663_ECP_1479	362663_ECP_0238	0	0.29756984	0
362663_ECP_3296	362663_ECP_0457	0	0.41736257	0
362663_ECP_4336	362663_ECP_2591	0	0.14987159	0
362663_ECP_3125	362663_ECP_0948	0	0.0004335347	0
362663_ECP_4092	362663_ECP_3558	0	0.016500415	0
362663_ECP_0925	362663_ECP_0475	0	0.3351931	0
362663_ECP_0030	362663_ECP_1805	0	6.4761093e-06	0
362663_ECP_4372	362663_ECP_4087	0	8.244061e-07	0
362663_ECP_1664	362663_ECP_3252	0	0.74106866	1
362663_ECP_2786	362663_ECP_0709	0	0.397842	0
362663_ECP_2816	362663_ECP_2661	0	0.1547913	0
362663_ECP_0698	362663_ECP_0870	0	0.3444457	0
362663_ECP_2101	362663_ECP_2820	0	0.015229977	0
362663_ECP_2647	362663_ECP_0139	0	0.097187094	0
362663_ECP_0751	362663_ECP_0006	0	0.16206732	0
362663_ECP_1708	362663_ECP_3774	0	0.389941	0
362663_ECP_2246	362663_ECP_0609	0	0.1644483	0
362663_ECP_2313	362663_ECP_0262	0	2.8500003e-06	0
362663_ECP_0452	362663_ECP_2350	0	0.05172376	0
362663_ECP_3158	362663_ECP_0769	0	0.012263114	0
362663_ECP_0918	362663_ECP_2668	0	0.36249968	0
362663_ECP_2781	362663_ECP_2296	0	0.12462495	0
362663_ECP_1937	362663_ECP_2021	0	0.00042172294	0
362663_ECP_4349	362663_ECP_3549	0	0.07764319	0
362663_ECP_0190	362663_ECP_0867	0	0.08678712	0
362663_ECP_2633	362663_ECP_1340	0	0.00021730515	0
362663_ECP_3851	362663_ECP_0888	0	0.0012526439	0
362663_ECP_0797	362663_ECP_4060	0	0.16397907	0
362663_ECP_3796	362663_ECP_3835	0	0.00019653123	0
362663_ECP_2097	362663_ECP_3207	0	0.18237834	0
362663_ECP_3455	362663_ECP_3516	0	0.07441504	0
362663_ECP_1877	362663_ECP_0187	0	0.093190186	0
362663_ECP_1539	362663_ECP_0660	0	0.20408034	0
362663_ECP_0497	362663_ECP_3447	0	0.3751614	0
362663_ECP_2200	362663_ECP_0134	0	0.3529727	0
362663_ECP_2000	362663_ECP_0998	0	0.16223349	0
362663_ECP_2690	362663_ECP_0877	0	0.16375504	0
362663_ECP_2483	362663_ECP_0885	0	1.4929599e-08	0
362663_ECP_2629	362663_ECP_0450	0	0.0012689038	0
362663_ECP_3612	362663_ECP_0413	0	0.23797163	0
362663_ECP_0315	362663_ECP_1451	0	9.88099e-09	0
362663_ECP_1068	362663_ECP_4666	0	0.0018365985	0
362663_ECP_4016	362663_ECP_3799	0	0.00284019	0
362663_ECP_1004	362663_ECP_0082	0	0.0421095	0
362663_ECP_4676	362663_ECP_2747	0	0.19771099	0
362663_ECP_3348	362663_ECP_3375	0	0.4001038	0
362663_ECP_3150	362663_ECP_2225	0	0.25558203	0
362663_ECP_0871	362663_ECP_0035	0	0.1425484	0
362663_ECP_3395	362663_ECP_4411	0	0.48670593	0
362663_ECP_3852	362663_ECP_4649	0	0.05775013	0
362663_ECP_0463	362663_ECP_3345	0	0.24854079	0
362663_ECP_3693	362663_ECP_3936	0	0.50732124	1
362663_ECP_0690	362663_ECP_3787	0	0.28058702	0
362663_ECP_0511	362663_ECP_1572	0	0.031313974	0
362663_ECP_1533	362663_ECP_2226	0	0.15338217	0
362663_ECP_1469	362663_ECP_1138	0	0.33983135	0
362663_ECP_0972	362663_ECP_1350	0	0.009099487	0
362663_ECP_3883	362663_ECP_4223	0	0.15261629	0
362663_ECP_3752	362663_ECP_3778	0	0.014763234	0
362663_ECP_1252	362663_ECP_4348	0	0.21438059	0
362663_ECP_0613	362663_ECP_0445	0	0.021094097	0
362663_ECP_1007	362663_ECP_1578	0	0.1595961	0
362663_ECP_0326	362663_ECP_2893	0	0.0012928313	0
362663_ECP_2489	362663_ECP_1054	0	0.6243535	1
362663_ECP_0921	362663_ECP_4123	0	0.029300412	0
362663_ECP_2180	362663_ECP_2526	0	0.08720204	0
362663_ECP_2871	362663_ECP_3889	0	0.004501933	0
362663_ECP_4339	362663_ECP_2667	0	0.21808054	0
362663_ECP_1412	362663_ECP_1532	0	2.3045304e-05	0
362663_ECP_2263	362663_ECP_0258	0	0.2973508	0
362663_ECP_1471	362663_ECP_4767	0	0.31392452	0
362663_ECP_3876	362663_ECP_3855	0	0.089353204	0
362663_ECP_2187	362663_ECP_1392	0	0.28038466	0
362663_ECP_2873	362663_ECP_0617	0	0.11597246	0
362663_ECP_0654	362663_ECP_0594	0	0.06881487	0
362663_ECP_2494	362663_ECP_4332	0	0.1876443	0
362663_ECP_2730	362663_ECP_4231	0	0.02746551	0
362663_ECP_1770	362663_ECP_2393	0	0.00056921545	0
362663_ECP_0818	362663_ECP_1058	0	0.20139849	0
362663_ECP_2396	362663_ECP_4112	0	0.041003533	0
362663_ECP_0096	362663_ECP_4386	0	0.8439379	1
362663_ECP_4016	362663_ECP_2887	0	0.8140708	1
362663_ECP_4595	362663_ECP_1314	0	0.04649391	0
362663_ECP_1920	362663_ECP_2473	0	4.842248e-07	0
362663_ECP_3539	362663_ECP_2007	0	0.0024107404	0
362663_ECP_1322	362663_ECP_1272	0	0.0011307048	0
362663_ECP_0076	362663_ECP_4250	0	0.24380648	0
362663_ECP_4338	362663_ECP_4425	0	0.34610885	0
362663_ECP_4754	362663_ECP_0206	0	0.026704269	0
362663_ECP_3336	362663_ECP_2934	0	1.8601002e-12	0
362663_ECP_3430	362663_ECP_0971	0	0.33983135	0
362663_ECP_4646	362663_ECP_1748	0	0.007787559	0
362663_ECP_1186	362663_ECP_3520	0	0.079561554	0
362663_ECP_2542	362663_ECP_4227	0	0.13160908	0
362663_ECP_0061	362663_ECP_2175	0	0.36319378	0
362663_ECP_4296	362663_ECP_0419	0	0.0006644063	0
362663_ECP_3549	362663_ECP_0378	0	0.52943754	1
362663_ECP_0594	362663_ECP_2662	0	4.0242398e-08	0
362663_ECP_4129	362663_ECP_2569	0	0.00015087111	0
362663_ECP_1791	362663_ECP_0485	0	0.00047424354	0
362663_ECP_2919	362663_ECP_4559	0	2.4307666e-19	0
362663_ECP_1593	362663_ECP_3635	0	0.21107158	0
362663_ECP_4556	362663_ECP_0140	0	0.007011937	0
362663_ECP_0164	362663_ECP_4426	0	0.24229285	0
362663_ECP_2520	362663_ECP_1554	0	0.024973463	0
362663_ECP_4273	362663_ECP_1984	0	0.3364505	0
362663_ECP_4481	362663_ECP_4679	0	0.2459317	0
362663_ECP_0772	362663_ECP_4236	0	0.18312667	0
362663_ECP_2903	362663_ECP_0511	0	0.6833472	1
362663_ECP_4175	362663_ECP_0290	0	1.6751612e-05	0
362663_ECP_1948	362663_ECP_1339	0	0.105801746	0
362663_ECP_2313	362663_ECP_3443	0	0.008501289	0
362663_ECP_0316	362663_ECP_2408	0	0.003211067	0
362663_ECP_3733	362663_ECP_0249	0	0.013020845	0
362663_ECP_4468	362663_ECP_2509	0	0.5700385	1
362663_ECP_4098	362663_ECP_4638	0	3.3725643e-14	0
362663_ECP_1704	362663_ECP_4034	0	0.05364355	0
362663_ECP_3097	362663_ECP_4254	0	0.001129751	0
362663_ECP_3908	362663_ECP_0235	0	0.26637805	0
362663_ECP_3931	362663_ECP_1033	0	1.3173537e-09	0
362663_ECP_4385	362663_ECP_2840	0	0.30068222	0
362663_ECP_0864	362663_ECP_1790	0	2.8636468e-06	0
362663_ECP_2546	362663_ECP_4527	0	0.00480973	0
362663_ECP_0978	362663_ECP_4184	0	0.17926802	0
362663_ECP_3485	362663_ECP_0138	0	0.008101845	0
362663_ECP_1200	362663_ECP_1197	0	0.018964194	0
362663_ECP_2125	362663_ECP_0365	0	0.41186166	0
362663_ECP_2820	362663_ECP_3437	0	0.21253547	0
362663_ECP_4380	362663_ECP_2030	0	0.28679788	0
362663_ECP_4631	362663_ECP_0911	0	0.2836827	0
362663_ECP_0612	362663_ECP_4630	0	0.22481795	0
362663_ECP_0020	362663_ECP_2332	0	0.019407146	0
362663_ECP_3102	362663_ECP_0589	0	0.009636008	0
362663_ECP_1408	362663_ECP_0794	0	0.018684015	0
362663_ECP_3799	362663_ECP_2443	0	8.501923e-05	0
362663_ECP_1840	362663_ECP_0724	0	0.48268235	0
362663_ECP_1264	362663_ECP_4431	0	0.11914237	0
362663_ECP_1807	362663_ECP_4297	0	0.0045639616	0
362663_ECP_1393	362663_ECP_3875	0	0.10376346	0
362663_ECP_2135	362663_ECP_1411	0	0.5326272	1
362663_ECP_4677	362663_ECP_4322	0	0.17283523	0
362663_ECP_2555	362663_ECP_1318	0	0.14337349	0
362663_ECP_1960	362663_ECP_3377	0	0.18695264	0
362663_ECP_1657	362663_ECP_0013	0	0.013524922	0
362663_ECP_2716	362663_ECP_0794	0	0.107617	0
362663_ECP_1571	362663_ECP_3165	0	3.3006327e-05	0
362663_ECP_2710	362663_ECP_2199	0	0.19285941	0
362663_ECP_1766	362663_ECP_2912	0	0.0064135753	0
362663_ECP_1446	362663_ECP_3409	0	0.51758707	1
362663_ECP_1175	362663_ECP_1103	0	0.00063325616	0
362663_ECP_0612	362663_ECP_0155	0	0.21519896	0
362663_ECP_3162	362663_ECP_1077	0	1.6858818e-06	0
362663_ECP_1004	362663_ECP_2993	0	0.0002936215	0
362663_ECP_1412	362663_ECP_0412	0	0.002614384	0
362663_ECP_1474	362663_ECP_0528	0	0.42927867	0
362663_ECP_0544	362663_ECP_1333	0	0.26541245	0
362663_ECP_1031	362663_ECP_3939	0	5.8512232e-05	0
362663_ECP_3046	362663_ECP_3524	0	0.53195894	1
362663_ECP_1368	362663_ECP_2845	0	0.15438375	0
362663_ECP_2990	362663_ECP_1455	0	0.0020799965	0
362663_ECP_4396	362663_ECP_2117	0	0.062399648	0
362663_ECP_1851	362663_ECP_2374	0	0.002656677	0
362663_ECP_1770	362663_ECP_0177	0	0.09081558	0
362663_ECP_3682	362663_ECP_0038	0	0.08174237	0
362663_ECP_1995	362663_ECP_0255	0	2.845741e-12	0
362663_ECP_0365	362663_ECP_2195	0	0.5399265	1
362663_ECP_1519	362663_ECP_0432	0	0.25648186	0
362663_ECP_2250	362663_ECP_1958	0	0.0007127312	0
362663_ECP_1655	362663_ECP_2703	0	9.3594885e-05	0
362663_ECP_1446	362663_ECP_3409	0	0.51758707	1
362663_ECP_2557	362663_ECP_4406	0	0.06868364	0
362663_ECP_1217	362663_ECP_3913	0	0.60377264	1
362663_ECP_2144	362663_ECP_3084	0	0.024684016	0
362663_ECP_2906	362663_ECP_2194	0	0.29758742	0
362663_ECP_3984	362663_ECP_2165	0	0.1956844	0
362663_ECP_0422	362663_ECP_2233	0	0.0731555	0
362663_ECP_2862	362663_ECP_4538	0	0.17039113	0
362663_ECP_3273	362663_ECP_2374	0	0.12260478	0
362663_ECP_1544	362663_ECP_0362	0	0.0025709479	0
362663_ECP_2193	362663_ECP_0821	0	0.2833604	0
362663_ECP_0743	362663_ECP_0733	0	0.20388009	0
362663_ECP_0261	362663_ECP_0324	0	0.08056887	0
362663_ECP_1572	362663_ECP_4665	0	0.0010494419	0
362663_ECP_2054	362663_ECP_1667	0	9.515919e-08	0
362663_ECP_3954	362663_ECP_0119	0	0.15037408	0
362663_ECP_2754	362663_ECP_2756	0	0.22452903	0
362663_ECP_3045	362663_ECP_4370	0	0.4373519	0
362663_ECP_3276	362663_ECP_3891	0	0.090136796	0
362663_ECP_1683	362663_ECP_3572	0	0.25412783	0
362663_ECP_3510	362663_ECP_3542	0	0.007401324	0
362663_ECP_0508	362663_ECP_1605	0	0.20101938	0
362663_ECP_0404	362663_ECP_1959	0	0.024275452	0
362663_ECP_4013	362663_ECP_1084	0	0.53938055	1
362663_ECP_3561	362663_ECP_3714	0	0.075670265	0
362663_ECP_2071	362663_ECP_1776	0	0.25763425	0
362663_ECP_1926	362663_ECP_3811	0	0.07328067	0
362663_ECP_1566	362663_ECP_2354	0	0.52329254	1
362663_ECP_3668	362663_ECP_1995	0	4.4372564e-07	0
362663_ECP_2777	362663_ECP_2527	0	0.36907595	0
362663_ECP_2547	362663_ECP_3398	0	0.549685	1
362663_ECP_1574	362663_ECP_2856	0	0.0011469808	0
362663_ECP_1271	362663_ECP_0734	0	0.16729073	0
362663_ECP_3507	362663_ECP_1123	0	0.4472974	0
362663_ECP_3439	362663_ECP_2203	0	0.006237236	0
362663_ECP_3842	362663_ECP_4449	0	7.22694e-07	0
362663_ECP_3596	362663_ECP_2245	0	0.0017269839	0
362663_ECP_2831	362663_ECP_0473	0	0.33342463	0
362663_ECP_1171	362663_ECP_0075	0	0.14407016	0
362663_ECP_1653	362663_ECP_3304	0	0.01148431	0
362663_ECP_1453	362663_ECP_1697	0	0.07381546	0
362663_ECP_2108	362663_ECP_1723	0	0.0007375751	0
362663_ECP_3416	362663_ECP_2059	0	0.13897441	0
362663_ECP_1568	362663_ECP_2681	0	0.06318472	0
362663_ECP_4150	362663_ECP_3071	0	2.7389537e-05	0
362663_ECP_3312	362663_ECP_4508	0	0.00015693084	0
362663_ECP_0410	362663_ECP_0614	0	0.4897052	0
362663_ECP_3887	362663_ECP_3125	0	0.0012788718	0
362663_ECP_2345	362663_ECP_4053	0	0.6302712	1
