proteinA	proteinB	label	prediction	predictionLabel
4932_YKL168C	4932_YNL119W	0	0.05935553	0
4932_YER188W	4932_YCR054C	0	8.579089e-06	0
4932_YLR328W	4932_YOR390W	0	0.0006704226	0
4932_YNL136W	4932_YDR214W	0	0.12899202	0
4932_YMR097C	4932_YCR046C	0	0.9987302	1
4932_YML054C	4932_YDR204W	0	0.5903248	1
4932_YOR384W	4932_YGR060W	0	0.118450455	0
4932_YPR073C	4932_YNR035C	0	0.003499628	0
4932_YIL077C	4932_YGR088W	0	0.67914814	1
4932_YPL116W	4932_YBR224W	0	6.8728994e-15	0
4932_YOR121C	4932_YOR344C	0	0.0020775907	0
4932_YLR077W	4932_YMR324C	0	2.330849e-12	0
4932_YML129C	4932_YDR343C	0	0.07785322	0
4932_YMR170C	4932_YDR250C	0	4.0077214e-10	0
4932_YLR179C	4932_YJL171C	0	0.0008262245	0
4932_YNL121C	4932_YBR078W	0	0.27685618	0
4932_YPL264C	4932_YJL091C	0	0.0050338986	0
4932_YDL188C	4932_YDR002W	0	0.9725652	1
4932_YBR098W	4932_YER056C	0	3.2860248e-09	0
4932_YMR062C	4932_YGR062C	0	0.9624953	1
4932_YDR426C	4932_YBR212W	0	1.0460302e-09	0
4932_YDR209C	4932_YOL137W	0	1.3140949e-12	0
4932_YGR173W	4932_YAR002C-A	0	0.26068392	0
4932_YLR042C	4932_YJL036W	0	2.7200036e-07	0
4932_YCR107W	4932_YHR177W	0	0.0008227485	0
4932_YLR075W	4932_YJL082W	0	0.574109	1
4932_YBR056W	4932_YKL072W	0	0.0033963327	0
4932_YDR384C	4932_YOR074C	0	0.030694248	0
4932_YFL068W	4932_YLR428C	0	2.1280767e-27	0
4932_YPL152W	4932_YAL049C	0	0.014139359	0
4932_YOR264W	4932_YOR033C	0	2.8200579e-05	0
4932_YBL071C	4932_YPL222C-A	0	5.280025e-16	0
4932_YJL169W	4932_YGR133W	0	1.7917051e-09	0
4932_YCR079W	4932_YNR077C	0	3.5428358e-11	0
4932_YOR365C	4932_YHR004C	0	0.0025950405	0
4932_YGL175C	4932_YPL184C	0	0.042158768	0
4932_YGR294W	4932_YHR142W	0	0.0008472205	0
4932_YKR047W	4932_YHR090C	0	5.9596084e-09	0
4932_YMR200W	4932_YPL098C	0	0.0005813694	0
4932_YDR066C	4932_YMR210W	0	0.076702595	0
4932_YDR315C	4932_YPL101W	0	2.553375e-09	0
4932_YBR191W	4932_YEL048C	0	0.30578804	0
4932_YDL013W	4932_YDR531W	0	3.8566694e-05	0
4932_YLR387C	4932_YJR097W	0	0.0008813899	0
4932_YIL102C-A	4932_YMR075W	0	7.982434e-07	0
4932_YBR090C	4932_YHR176W	0	2.438236e-13	0
4932_YPR091C	4932_YKR041W	0	0.00025354038	0
4932_YLR262C	4932_YIL003W	0	0.20907474	0
4932_YKL017C	4932_YBR025C	0	0.70837164	1
4932_YJL202C	4932_YKL168C	0	3.89595e-13	0
4932_YKL074C	4932_YNL034W	0	0.00013973113	0
4932_YPR192W	4932_YPL245W	0	0.0020325347	0
4932_YLR023C	4932_YAL068C	0	0.0007263873	0
4932_YHR132C	4932_YGR276C	0	9.532116e-05	0
4932_YGR141W	4932_YDR249C	0	0.00020524516	0
4932_YPR154W	4932_YNL176C	0	0.19123662	0
4932_YDR344C	4932_YDR013W	0	5.4953936e-12	0
4932_YPR170W-A	4932_YDR479C	0	1.6138404e-07	0
4932_YLR015W	4932_YPL264C	0	8.970946e-06	0
4932_YPL222C-A	4932_YLL020C	0	4.3514534e-17	0
4932_YDR195W	4932_YMR316W	0	0.009768703	0
4932_YPR006C	4932_YOR293W	0	0.55880266	1
4932_YCR020C-A	4932_YMR285C	0	0.39700082	0
4932_YLR078C	4932_YHR076W	0	0.7029846	1
4932_YDL212W	4932_YER077C	0	0.14992745	0
4932_YGL153W	4932_YPR183W	0	0.11792375	0
4932_YIL116W	4932_YEL051W	0	0.10211733	0
4932_YPR116W	4932_YDR425W	0	0.002497592	0
4932_YBR015C	4932_YLR178C	0	0.0018353371	0
4932_YOL165C	4932_YHR189W	0	3.3396118e-05	0
4932_YGR175C	4932_YLR104W	0	0.006007254	0
4932_YHR041C	4932_YIL118W	0	0.03790077	0
4932_YJL101C	4932_YDR109C	0	0.0006649338	0
4932_YDR063W	4932_YFL034C-B	0	0.13593817	0
4932_YDL124W	4932_YBR177C	0	0.18014075	0
4932_YPR020W	4932_YKR094C	0	0.9055466	1
4932_YGR187C	4932_YJL105W	0	0.18168744	0
4932_YGL005C	4932_YHL044W	0	0.028963832	0
4932_YHR144C	4932_YIL010W	0	0.13181052	0
4932_YJL064W	4932_YOR208W	0	4.613072e-12	0
4932_YKR012C	4932_YAL016C-B	0	4.0458773e-14	0
4932_YDL125C	4932_YLR387C	0	0.00014489998	0
4932_YBL006C	4932_YOR237W	0	6.546114e-06	0
4932_YCL063W	4932_YOR097C	0	7.482708e-11	0
4932_YFL015C	4932_YCL029C	0	7.974274e-08	0
4932_YER175C	4932_YMR044W	0	0.0017454374	0
4932_YNR072W	4932_YLL033W	0	0.06589238	0
4932_YNL104C	4932_YNL251C	0	0.5382425	1
4932_YPR161C	4932_YER139C	0	0.050149955	0
4932_YMR056C	4932_YBR166C	0	0.18876874	0
4932_YPR201W	4932_YJL081C	0	0.00010069254	0
4932_YDR276C	4932_YMR232W	0	0.0004185835	0
4932_YOR104W	4932_YBL071C	0	4.8718946e-12	0
4932_YDR082W	4932_YNL035C	0	0.6565395	1
4932_YGR263C	4932_YKL119C	0	0.00034605953	0
4932_YJL153C	4932_YHR081W	0	0.73012745	1
4932_YFR053C	4932_YDR055W	0	0.47045285	0
4932_YLR403W	4932_YMR052W	0	0.20132641	0
4932_YKL189W	4932_YGR166W	0	0.025076305	0
4932_YBR052C	4932_YNL247W	0	0.23062332	0
4932_YER091C-A	4932_YBR209W	0	3.334438e-10	0
4932_YBR062C	4932_YNL146W	0	8.422133e-12	0
4932_YJR054W	4932_YFR044C	0	9.191017e-05	0
4932_YNL140C	4932_YPR128C	0	1.00130015e-16	0
4932_YDL034W	4932_YDL120W	0	9.215067e-14	0
4932_YBR261C	4932_YJR017C	0	0.06645356	0
4932_YOR382W	4932_YPR188C	0	0.0010346045	0
4932_YOR311C	4932_YDL141W	0	0.010745524	0
4932_YDR225W	4932_YPL196W	0	0.041632153	0
4932_YCR031C	4932_YOR192C-C	0	2.6691946e-06	0
4932_YLR076C	4932_YBR188C	0	0.26460135	0
4932_YCR047C	4932_YPR061C	0	0.8143137	1
4932_YLR392C	4932_YML081C-A	0	0.052827142	0
4932_YOR024W	4932_YER052C	0	3.1410835e-10	0
4932_YDR538W	4932_YKL164C	0	0.09138285	0
4932_YOR056C	4932_YPR004C	0	0.8730705	1
4932_YLR234W	4932_YLR441C	0	0.9767667	1
4932_YLR444C	4932_YIL115W-A	0	7.271003e-20	0
4932_YHR001W-A	4932_YDL100C	0	0.29764932	0
4932_YPR082C	4932_YJL067W	0	1.3626471e-10	0
4932_YHR185C	4932_YOL116W	0	4.8257216e-09	0
4932_YPL156C	4932_YPR192W	0	5.0565336e-06	0
4932_YJL168C	4932_YOR076C	0	0.24300948	0
4932_YMR083W	4932_YLR105C	0	0.42482507	0
4932_YHR125W	4932_YHR081W	0	1.3865122e-13	0
4932_YPL039W	4932_YHR005C	0	0.001225697	0
4932_YEL018C-A	4932_YMR213W	0	2.0684995e-05	0
4932_YAL037C-B	4932_YMR293C	0	0.16179375	0
4932_YGL184C	4932_YOR208W	0	0.048130456	0
4932_YPR143W	4932_YER042W	0	0.014908733	0
4932_YDR042C	4932_YPL266W	0	1.0550078e-12	0
4932_YMR281W	4932_YLR380W	0	3.6369438e-06	0
4932_YDL197C	4932_YLR018C	0	1.02255235e-05	0
4932_YER181C	4932_YLR230W	0	1.0252537e-19	0
4932_YDL118W	4932_YJR130C	0	1.3479409e-09	0
4932_YBL091C	4932_YPL148C	0	0.3852508	0
4932_YPL271W	4932_YCR034W	0	0.00075725035	0
4932_YOR023C	4932_YHR038W	0	0.20785901	0
4932_YDR244W	4932_YOL077W-A	0	0.7893555	1
4932_YBR024W	4932_YKL025C	0	0.69478303	1
4932_YPR149W	4932_YDR506C	0	0.0025657439	0
4932_YNL108C	4932_YOL149W	0	0.0011243186	0
4932_YEL001C	4932_YDR231C	0	0.3545645	0
4932_YLR169W	4932_YLR023C	0	1.5427167e-12	0
4932_YDR177W	4932_YER147C	0	0.9130812	1
4932_YFL047W	4932_YLR015W	0	0.00031289627	0
4932_YPL043W	4932_YDL054C	0	0.0038584862	0
4932_YKL056C	4932_YNL016W	0	0.9828768	1
4932_YDR494W	4932_YIL055C	0	0.41925797	0
4932_YGR046W	4932_YPL193W	0	0.002233749	0
4932_YLR073C	4932_YDR010C	0	1.0376301e-08	0
4932_YML023C	4932_YFL065C	0	1.9705105e-06	0
4932_YBR159W	4932_YDR448W	0	0.29378468	0
4932_YKR002W	4932_YGR251W	0	0.21277682	0
4932_YOL107W	4932_YNL240C	0	0.00049143063	0
4932_YLR417W	4932_YBR015C	0	3.718695e-05	0
4932_YHR095W	4932_YAL036C	0	6.7649276e-14	0
4932_YLR093C	4932_YDR203W	0	0.00012476963	0
4932_YHR063C	4932_YHR089C	0	0.10198871	0
4932_YPL124W	4932_YOL137W	0	1.2195099e-09	0
4932_YHR009C	4932_YGL209W	0	0.00032702013	0
4932_YNL121C	4932_YDL245C	0	0.32158765	0
4932_YKL168C	4932_YML028W	0	0.2038422	0
4932_YER019W	4932_YNR032W	0	0.12210412	0
4932_YKR070W	4932_YDR015C	0	5.567663e-10	0
4932_YJL054W	4932_YKL036C	0	2.2893828e-06	0
4932_YGR259C	4932_YNL264C	0	6.858799e-13	0
4932_YOR051C	4932_YEL006W	0	0.0011581989	0
4932_YOR280C	4932_YGL045W	0	0.034291755	0
4932_YOL116W	4932_YNL205C	0	4.1449208e-14	0
4932_YKR101W	4932_YER067W	0	4.5534557e-07	0
4932_YML123C	4932_YCL052C	0	0.22326267	0
4932_YKL187C	4932_YIL004C	0	0.19160286	0
4932_YFL034C-A	4932_YNL059C	0	0.7262137	1
4932_YDL159W	4932_YLR219W	0	0.0071279416	0
4932_YMR301C	4932_YER187W	0	0.0034126837	0
4932_YCL039W	4932_YKL103C	0	0.09750159	0
4932_YNL010W	4932_YDR087C	0	0.002212058	0
4932_YJR005C-A	4932_YOR003W	0	4.5393135e-05	0
4932_YNL134C	4932_YMR123W	0	0.000118468444	0
4932_YNL142W	4932_YDR232W	0	0.066605985	0
4932_YPL211W	4932_YJR023C	0	2.134936e-15	0
4932_YJR116W	4932_YLR072W	0	8.411163e-06	0
4932_YFR055W	4932_Q0255	0	0.19778892	0
4932_YER074W-A	4932_YNL264C	0	0.00026129402	0
4932_YDL017W	4932_YGR252W	0	0.7016971	1
4932_YCR008W	4932_YIL006W	0	2.0881753e-08	0
4932_YMR169C	4932_YBR052C	0	0.15333474	0
4932_YBR142W	4932_YHR113W	0	0.2803695	0
4932_YPR078C	4932_YNL064C	0	0.22497949	0
4932_YNL194C	4932_YLR453C	0	0.0006950681	0
4932_YMR153C-A	4932_YMR203W	0	1.3741057e-08	0
4932_YNR025C	4932_YER015W	0	1.1721973e-10	0
4932_YAL059C-A	4932_YAL009W	0	1.2189098e-10	0
4932_YDR307W	4932_YDR426C	0	6.3528013e-13	0
4932_YDR490C	4932_YBR230C	0	0.06904751	0
4932_YBR144C	4932_YOR080W	0	0.0003160115	0
4932_YGL162W	4932_YGL011C	0	0.043680124	0
4932_YLR168C	4932_YCR075W-A	0	0.0014258784	0
4932_YDR233C	4932_YFR010W-A	0	8.807292e-08	0
4932_YOR072W	4932_YGL245W	0	7.0795667e-09	0
4932_YML020W	4932_YLR142W	0	2.2512613e-05	0
4932_YBR242W	4932_YOR060C	0	0.0079835495	0
4932_YAL042C-A	4932_YCL076W	0	5.646594e-13	0
4932_YCL027W	4932_YKR105C	0	1.7145996e-06	0
4932_YLR177W	4932_YML028W	0	0.27083045	0
4932_YBL058W	4932_YIL116W	0	0.14814132	0
4932_YLR380W	4932_YPL046C	0	0.18175893	0
4932_YMR289W	4932_YBL068W-A	0	0.016168443	0
4932_YER107C	4932_YJR084W	0	0.99048734	1
4932_YBR028C	4932_YKR019C	0	0.0035442223	0
4932_YHL009W-A	4932_YMR130W	0	5.0157927e-05	0
4932_YGR173W	4932_YGL109W	0	0.07072625	0
4932_YNR050C	4932_YOR059C	0	0.024944484	0
4932_YMR177W	4932_YJL044C	0	0.0033286344	0
4932_YGR145W	4932_YLR246W	0	9.534581e-06	0
4932_YOR265W	4932_YDR034C-C	0	0.0009237843	0
4932_YHR007C-A	4932_YPR165W	0	0.004649785	0
4932_YMR186W	4932_YMR010W	0	0.093362376	0
4932_YJR070C	4932_YIL089W	0	0.13463843	0
4932_YNL148C	4932_YDR259C	0	0.06445534	0
4932_YKL202W	4932_YBR121C-A	0	8.511413e-14	0
4932_YGL034C	4932_YOL031C	0	6.0706834e-10	0
4932_YOL118C	4932_YNL147W	0	0.008945696	0
4932_YBR226C	4932_YDL131W	0	4.059589e-09	0
4932_YDL170W	4932_YGL086W	0	0.34341735	0
4932_YDR360W	4932_YEL063C	0	4.2172302e-10	0
4932_YLR404W	4932_YIR023C-A	0	6.837023e-15	0
4932_YML090W	4932_YJL167W	0	6.400387e-11	0
4932_YCR091W	4932_YML118W	0	0.024570009	0
4932_YDR515W	4932_YLR231C	0	0.06439254	0
4932_YOR042W	4932_YLL022C	0	0.032536313	0
4932_YLR449W	4932_YJL175W	0	5.3638287e-12	0
4932_YMR250W	4932_YFL010W-A	0	4.3219648e-06	0
4932_YDR280W	4932_YGR214W	0	0.98637617	1
4932_YLR387C	4932_YAL034W-A	0	0.3573827	0
4932_YDR241W	4932_YPL262W	0	4.025138e-10	0
4932_YHR187W	4932_YJL196C	0	0.00592021	0
4932_YFR052C-A	4932_YGL077C	0	1.6853832e-12	0
4932_YLR243W	4932_YKL047W	0	0.15289995	0
4932_YHR033W	4932_YHR214C-C	0	0.08569377	0
4932_YBR132C	4932_YER112W	0	0.0035201202	0
4932_YKL116C	4932_YGR091W	0	0.11309393	0
4932_YNL093W	4932_YDL162C	0	5.262746e-12	0
4932_YAL065C	4932_YOR277C	0	1.5931551e-14	0
4932_YBL050W	4932_YDR099W	0	0.5790403	1
4932_YLR200W	4932_YOR212W	0	0.59656084	1
4932_YMR060C	4932_YKL150W	0	0.28133258	0
4932_YOL041C	4932_YDL083C	0	0.9997735	1
4932_YAL039C	4932_YGR199W	0	0.092440456	0
4932_YPR079W	4932_YDL070W	0	0.002511046	0
4932_YCR038C	4932_YGL024W	0	3.377842e-17	0
4932_YLR274W	4932_YOL137W	0	0.0045173233	0
4932_YJR124C	4932_YCL008C	0	0.00149701	0
4932_YCL036W	4932_YEL052W	0	0.048129957	0
4932_YPL237W	4932_YLR123C	0	6.057513e-10	0
4932_YKL195W	4932_YLR124W	0	1.8962559e-05	0
4932_YOL099C	4932_YGR179C	0	1.3378705e-09	0
4932_YHR002W	4932_YLR058C	0	0.018550051	0
4932_YJL019W	4932_YKL104C	0	0.17430362	0
4932_YOR359W	4932_YIL133C	0	0.12461399	0
4932_YBL068W-A	4932_YBL020W	0	0.0026674035	0
4932_YHR017W	4932_YGR035C	0	3.6815502e-06	0
4932_YLR307W	4932_YDL012C	0	0.00016372642	0
4932_YLR426W	4932_YDR136C	0	7.3183265e-12	0
4932_YBL099W	4932_YAL037W	0	0.23924139	0
4932_YNL143C	4932_YLR085C	0	2.7197367e-10	0
4932_YLR188W	4932_YJL221C	0	0.573935	1
4932_YAL019W-A	4932_YJR128W	0	2.1885876e-20	0
4932_YOR047C	4932_YDR269C	0	9.4016766e-17	0
4932_YBL089W	4932_YBL091C-A	0	0.00046436652	0
4932_YOR107W	4932_YFL017C	0	0.00021548847	0
4932_YLR091W	4932_YMR060C	0	1.8525401e-05	0
4932_YLR214W	4932_YER172C-A	0	3.7477358e-11	0
4932_YDL048C	4932_YHR014W	0	9.2418236e-07	0
4932_YGL128C	4932_YJR123W	0	0.76462483	1
4932_YJL104W	4932_YMR048W	0	0.3250968	0
4932_YGL113W	4932_YLR117C	0	0.58258605	1
4932_YLR179C	4932_YER107C	0	0.63854796	1
4932_YHR128W	4932_YLR154W-E	0	0.024430076	0
4932_YGR016W	4932_YMR030W-A	0	6.368906e-13	0
4932_YPL068C	4932_YNL022C	0	0.14136317	0
4932_YHR094C	4932_YCL023C	0	3.327081e-11	0
4932_YLR019W	4932_YCL028W	0	0.3091813	0
4932_YNL285W	4932_YBR080C	0	2.5313469e-08	0
4932_YDR254W	4932_YJL140W	0	0.45632583	0
4932_YHR107C	4932_YOR035C	0	0.0053073647	0
4932_YPL095C	4932_YBL071W-A	0	0.039095134	0
4932_YPR067W	4932_YML090W	0	2.2965891e-09	0
4932_YJR099W	4932_YPR139C	0	0.4978875	0
4932_YDR231C	4932_YLR083C	0	0.031449713	0
4932_YGR174C	4932_YGR253C	0	0.5892268	1
4932_YOL008W	4932_YJL122W	0	0.0069760997	0
4932_YFL038C	4932_YKL008C	0	0.029504063	0
4932_YBL099W	4932_YPL229W	0	0.15767585	0
4932_YNL153C	4932_YGR013W	0	0.358567	0
4932_YKR075W-A	4932_YDL177C	0	2.8295752e-08	0
4932_YNL174W	4932_YBR056W-A	0	1.242961e-13	0
4932_YCR026C	4932_YER126C	0	0.100644	0
4932_YKL037W	4932_YCL069W	0	1.3996967e-10	0
4932_YPL027W	4932_YER057C	0	3.37558e-05	0
4932_YMR169C	4932_YJL119C	0	1.3227706e-06	0
4932_YNL147W	4932_YJR103W	0	0.62115085	1
4932_YMR230W-A	4932_YMR030W	0	1.02877734e-10	0
4932_YKL065C	4932_YOR243C	0	0.0037346287	0
4932_YBR009C	4932_YDL007C-A	0	0.00041552912	0
4932_YDL111C	4932_YEL003W	0	0.64223886	1
4932_YGL194C	4932_YOL042W	0	0.04632484	0
4932_YGL077C	4932_YBR018C	0	0.067376345	0
4932_YJL188C	4932_YDR447C	0	0.024105465	0
4932_YPR005C	4932_YHL016C	0	2.3613072e-18	0
4932_YPL135W	4932_YBR182C	0	0.3195069	0
4932_YOR231C-A	4932_YLR198C	0	6.206969e-26	0
4932_YFR054C	4932_YER030W	0	6.5347245e-13	0
4932_YKR003W	4932_YML121W	0	0.024741793	0
4932_YDL050C	4932_YPR074W-A	0	4.9289926e-17	0
4932_YNL017C	4932_YHR189W	0	2.48641e-07	0
4932_YDR198C	4932_YBR302C	0	1.1504503e-10	0
4932_YBR104W	4932_YGL242C	0	0.09368525	0
4932_YFL066C	4932_YDL114W	0	1.1902711e-06	0
4932_YLR108C	4932_YHR147C	0	0.022928463	0
4932_YJL019W	4932_YEL053C	0	0.0035363683	0
4932_YPL010W	4932_YHR132W-A	0	0.13563417	0
4932_YKR002W	4932_YBR009C	0	0.5223805	1
4932_YBR238C	4932_YBR047W	0	0.5486162	1
4932_YIL156W-A	4932_YDR412W	0	5.5571087e-10	0
4932_YPR138C	4932_YKR041W	0	0.00721428	0
4932_YJR100C	4932_YCR072C	0	0.015706075	0
4932_YDR250C	4932_YLR020C	0	2.0997899e-10	0
4932_YKL137W	4932_YDL087C	0	0.12961303	0
4932_YDR210C-C	4932_YMR300C	0	0.00025961568	0
4932_YBR092C	4932_YJL097W	0	0.004109073	0
4932_YLL028W	4932_YEL063C	0	0.0008924792	0
4932_YOR318C	4932_YLR245C	0	1.0187761e-06	0
4932_YMR121C	4932_YMR188C	0	0.9999718	1
4932_YKL127W	4932_YDR465C	0	0.07584248	0
4932_YGR277C	4932_YIR013C	0	0.00024544212	0
4932_YCR015C	4932_YOR091W	0	0.00025947895	0
4932_YNR049C	4932_YNL157W	0	3.0452526e-05	0
4932_YBR124W	4932_YGR164W	0	4.769205e-10	0
4932_YLR355C	4932_YOL013C	0	0.45140517	0
4932_YOR357C	4932_YPL003W	0	0.2386964	0
4932_YNL084C	4932_YER025W	0	0.1623894	0
4932_YEL056W	4932_YOL019W-A	0	0.0014593824	0
4932_YCR102W-A	4932_YML113W	0	0.0030271346	0
4932_YJL155C	4932_YDR259C	0	0.00076387735	0
4932_YOR020W-A	4932_YLR145W	0	0.15775603	0
4932_YLR334C	4932_YBR157C	0	6.2553354e-09	0
4932_YKR035W-A	4932_YNL024C-A	0	0.20958525	0
4932_Q0275	4932_YDR021W	0	0.64097834	1
4932_YGR165W	4932_YHR084W	0	1.8685707e-06	0
4932_YCR007C	4932_YER028C	0	0.003392308	0
4932_YDR278C	4932_YMR306C-A	0	1.3217691e-26	0
4932_YIL083C	4932_YEL074W	0	9.50309e-08	0
4932_YLR345W	4932_YCR047C	0	0.11296494	0
4932_YBR056W	4932_YDL010W	0	0.14852867	0
4932_YMR246W	4932_YNR054C	0	0.19693029	0
4932_YJR064W	4932_YOR376W	0	2.4262302e-15	0
4932_YJL090C	4932_YNL161W	0	0.26342678	0
4932_YNR073C	4932_YMR155W	0	0.0003712139	0
4932_YHR124W	4932_YOR388C	0	0.16060616	0
4932_YOR311C	4932_YMR305C	0	0.0016641647	0
4932_YKR101W	4932_YNL043C	0	6.2788774e-10	0
4932_YMR271C	4932_YKL051W	0	0.0001203892	0
4932_YOR331C	4932_YHR008C	0	1.349431e-06	0
4932_YJL004C	4932_YJR032W	0	0.0046927044	0
4932_YOR216C	4932_YER087W	0	0.1341613	0
4932_YDR446W	4932_YFR044C	0	0.0054361527	0
4932_YBR083W	4932_YAL016W	0	0.17935954	0
4932_YDL214C	4932_YHR091C	0	4.2639945e-06	0
4932_YKL162C	4932_YCR102W-A	0	0.0011064806	0
4932_YNR027W	4932_YGL228W	0	0.02334322	0
4932_YKR100C	4932_YGR191W	0	4.1376434e-06	0
4932_YER169W	4932_YJR064W	0	0.31312698	0
4932_YDL219W	4932_YJL057C	0	0.32409012	0
4932_YDL199C	4932_YBL098W	0	0.003011584	0
4932_YOR271C	4932_YJL055W	0	0.19570464	0
4932_YHR046C	4932_YLR154C	0	2.8676835e-05	0
4932_YBR020W	4932_YMR235C	0	0.30873078	0
4932_YDR288W	4932_YBR279W	0	0.9472246	1
4932_YPR108W	4932_YLL029W	0	0.37080333	0
4932_YMR294W-A	4932_YDR108W	0	1.0466989e-15	0
4932_YOR243C	4932_YIL055C	0	0.20637682	0
4932_YPL031C	4932_YGR028W	0	0.71401405	1
4932_YHR020W	4932_YPL138C	0	0.8373508	1
4932_YGL175C	4932_YML028W	0	0.14131391	0
4932_YLR238W	4932_YDL005C	0	0.16893086	0
4932_YFL018C	4932_YLR154C	0	0.0002512361	0
4932_YER181C	4932_YNL076W	0	6.329394e-13	0
4932_YKR043C	4932_YHR214C-D	0	1.03119804e-13	0
4932_YDR279W	4932_YFL049W	0	0.058910176	0
4932_YNR048W	4932_YBR119W	0	0.017590838	0
4932_YPR008W	4932_YDR481C	0	0.109789945	0
4932_YFL064C	4932_YOR339C	0	0.21511996	0
4932_YNL258C	4932_YNL097W-A	0	0.04871078	0
4932_YJL090C	4932_YFR036W-A	0	2.6379236e-15	0
4932_YJL151C	4932_YDL241W	0	0.00010867811	0
4932_YOL156W	4932_YLR145W	0	0.049919385	0
4932_YDR543C	4932_YAL061W	0	4.1293642e-14	0
4932_YGL226W	4932_YPR181C	0	0.7822721	1
4932_YDR340W	4932_YPL118W	0	8.028088e-06	0
4932_YLL066W-B	4932_YIR020C	0	3.4286193e-29	0
4932_YAL018C	4932_YFL016C	0	0.042113975	0
4932_YMR242C	4932_YGR144W	0	0.62184966	1
4932_YJR103W	4932_YGL166W	0	0.022389226	0
4932_YJL075C	4932_YPL124W	0	1.1137394e-08	0
4932_YBL111C	4932_YGR126W	0	0.000236473	0
4932_YJR139C	4932_YDR405W	0	0.5573507	1
4932_YJR152W	4932_YJL009W	0	1.5124688e-14	0
4932_YER090W	4932_YGR132C	0	0.35292405	0
4932_YPR114W	4932_YDR095C	0	2.0042035e-06	0
4932_YAL066W	4932_YGL220W	0	2.5931198e-11	0
4932_YLR439W	4932_YLR009W	0	0.79097617	1
4932_YPR036W-A	4932_YGR243W	0	0.004077973	0
4932_YLL047W	4932_YBR039W	0	5.832226e-13	0
4932_YNR004W	4932_YDL136W	0	0.22440705	0
4932_YOR071C	4932_YAL042C-A	0	8.504288e-12	0
4932_YBR186W	4932_YPL013C	0	0.32008314	0
4932_YML025C	4932_YML023C	0	0.19369668	0
4932_YBR204C	4932_YLR192C	0	0.039583657	0
4932_YPR078C	4932_YOR394W	0	0.0010219441	0
4932_YOR250C	4932_YDL062W	0	3.426051e-10	0
4932_YMR221C	4932_YFL022C	0	0.0036000374	0
4932_YCR085W	4932_YPL094C	0	7.040867e-11	0
4932_YGR054W	4932_YNR072W	0	0.013554993	0
4932_YPR023C	4932_YNL294C	0	0.0005687768	0
4932_YMR245W	4932_YEL042W	0	6.58031e-09	0
4932_YDR525W-A	4932_YLR233C	0	1.6816783e-05	0
4932_YPL239W	4932_YOR338W	0	0.15421046	0
4932_YKL037W	4932_YPL050C	0	2.184324e-08	0
4932_YCL011C	4932_YMR105W-A	0	3.4133058e-07	0
4932_YDR345C	4932_YBR214W	0	0.181324	0
4932_YBR105C	4932_YBR220C	0	0.0003233935	0
4932_YDL024C	4932_YGL045W	0	0.081424765	0
4932_YNR053C	4932_YJL175W	0	1.787749e-12	0
4932_YJR135C	4932_YHR162W	0	0.05949238	0
4932_YPL075W	4932_YDL064W	0	0.9769405	1
4932_YKR034W	4932_YNL008C	0	5.4876045e-07	0
4932_YNL104C	4932_YGL086W	0	0.52976394	1
4932_YMR251W	4932_YJL152W	0	2.1475085e-12	0
4932_YDR482C	4932_YDR031W	0	0.07954765	0
4932_YOR072W-B	4932_YOR115C	0	0.108526036	0
4932_YBR174C	4932_YPL143W	0	1.4796689e-10	0
4932_YOR313C	4932_YOL047C	0	1.523003e-11	0
4932_YNL129W	4932_YIR024C	0	0.08920405	0
4932_YPL010W	4932_YIR035C	0	0.0739845	0
4932_YOL149W	4932_YDR281C	0	1.0798623e-06	0
4932_YLR062C	4932_YOL131W	0	0.046930067	0
4932_YAL046C	4932_YBR110W	0	0.06392555	0
4932_YLR339C	4932_YDR290W	0	1.5169223e-19	0
4932_YPR166C	4932_YLR444C	0	8.384513e-13	0
4932_YLR104W	4932_YEL038W	0	1.7406524e-05	0
4932_YMR018W	4932_YBR021W	0	1.8667711e-08	0
4932_YIL005W	4932_YDR204W	0	1.9254008e-05	0
4932_YJR124C	4932_YBR231C	0	0.00016968678	0
4932_YEL035C	4932_YPL044C	0	8.791593e-23	0
4932_YIL030W-A	4932_YML009C	0	4.0245415e-16	0
4932_YLR038C	4932_YDL198C	0	1.6277206e-06	0
4932_YFR009W-A	4932_YPR051W	0	0.00047430606	0
4932_YJL135W	4932_YER067W	0	4.7217682e-14	0
4932_YBR028C	4932_YBR292C	0	2.0921567e-12	0
4932_YML058W	4932_YOR108W	0	0.00036186422	0
4932_YJL189W	4932_YML057C-A	0	1.0424829e-20	0
4932_YOL013W-B	4932_YJL096W	0	1.5340875e-06	0
4932_YGR275W	4932_YJR095W	0	4.1124877e-09	0
4932_YFL022C	4932_YDL104C	0	0.5903834	1
4932_YJL071W	4932_YGL041W-A	0	0.28359026	0
4932_YMR002W	4932_YBR111W-A	0	0.49811417	0
4932_YIR021W	4932_YGL032C	0	2.3348365e-11	0
4932_YIL098C	4932_YOR196C	0	0.8774625	1
4932_YHL015W	4932_YDR075W	0	0.7650971	1
4932_YKL055C	4932_YMR167W	0	0.50447774	1
4932_YOR203W	4932_YLR111W	0	3.6556983e-22	0
4932_YCL032W	4932_YAL016C-A	0	9.204372e-13	0
4932_YOR382W	4932_YOR295W	0	2.9221555e-05	0
4932_YHR180W-A	4932_YHL045W	0	3.9913724e-19	0
