proteinA	proteinB	label	prediction	predictionLabel
9606_ENSP00000311430	9606_ENSP00000472641	0	0.17810482	0
9606_ENSP00000359616	9606_ENSP00000341375	0	8.915349e-06	0
9606_ENSP00000386138	9606_ENSP00000460350	0	4.6909164e-19	0
9606_ENSP00000361926	9606_ENSP00000376952	0	0.0034993354	0
9606_ENSP00000344275	9606_ENSP00000485639	0	1.2095614e-13	0
9606_ENSP00000343242	9606_ENSP00000389161	0	0.00014270526	0
9606_ENSP00000357772	9606_ENSP00000358633	0	1.6394509e-07	0
9606_ENSP00000326762	9606_ENSP00000376793	0	0.0012426215	0
9606_ENSP00000358214	9606_ENSP00000357917	0	0.00089657505	0
9606_ENSP00000362463	9606_ENSP00000431343	0	2.469791e-05	0
9606_ENSP00000305653	9606_ENSP00000480468	0	0.37199545	0
9606_ENSP00000345667	9606_ENSP00000294829	0	4.94196e-05	0
9606_ENSP00000216420	9606_ENSP00000323543	0	6.199137e-05	0
9606_ENSP00000339933	9606_ENSP00000431672	0	0.20070371	0
9606_ENSP00000302855	9606_ENSP00000258607	0	0.046036802	0
9606_ENSP00000359337	9606_ENSP00000255681	0	0.0001938545	0
9606_ENSP00000332198	9606_ENSP00000415563	0	8.4551823e-07	0
9606_ENSP00000294435	9606_ENSP00000358413	0	1.0301196e-07	0
9606_ENSP00000343589	9606_ENSP00000338030	0	0.00026349092	0
9606_ENSP00000332288	9606_ENSP00000369176	0	0.00027036207	0
9606_ENSP00000365412	9606_ENSP00000356326	0	0.19013037	0
9606_ENSP00000013222	9606_ENSP00000401277	0	6.64634e-07	0
9606_ENSP00000359919	9606_ENSP00000293677	0	0.06040251	0
9606_ENSP00000357769	9606_ENSP00000217381	0	5.877825e-06	0
9606_ENSP00000324124	9606_ENSP00000340858	0	0.40980458	0
9606_ENSP00000351480	9606_ENSP00000478882	0	1.6388673e-15	0
9606_ENSP00000356990	9606_ENSP00000472641	0	2.722161e-06	0
9606_ENSP00000269856	9606_ENSP00000467130	0	0.0015495655	0
9606_ENSP00000356720	9606_ENSP00000472733	0	0.006459557	0
9606_ENSP00000303129	9606_ENSP00000384746	0	0.035269532	0
9606_ENSP00000295666	9606_ENSP00000261245	0	0.14557913	0
9606_ENSP00000338369	9606_ENSP00000460437	0	9.5758536e-05	0
9606_ENSP00000291568	9606_ENSP00000485187	0	1.7530087e-06	0
9606_ENSP00000387790	9606_ENSP00000417576	0	0.31987488	0
9606_ENSP00000261615	9606_ENSP00000366601	0	0.0014080496	0
9606_ENSP00000262097	9606_ENSP00000360583	0	1.6111266e-05	0
9606_ENSP00000298248	9606_ENSP00000478887	0	0.3397379	0
9606_ENSP00000244869	9606_ENSP00000476575	0	0.008544716	0
9606_ENSP00000352676	9606_ENSP00000411682	0	0.00023024954	0
9606_ENSP00000359095	9606_ENSP00000454561	0	0.05210829	0
9606_ENSP00000319591	9606_ENSP00000419449	0	0.19774166	0
9606_ENSP00000346607	9606_ENSP00000475051	0	0.14707494	0
9606_ENSP00000291458	9606_ENSP00000454279	0	0.084982425	0
9606_ENSP00000379516	9606_ENSP00000327344	0	2.0805978e-06	0
9606_ENSP00000361565	9606_ENSP00000319651	0	4.7735914e-05	0
9606_ENSP00000356981	9606_ENSP00000383411	0	0.036099225	0
9606_ENSP00000327675	9606_ENSP00000370224	0	0.001160711	0
9606_ENSP00000292174	9606_ENSP00000398490	0	0.28483516	0
9606_ENSP00000332969	9606_ENSP00000297792	0	0.042747997	0
9606_ENSP00000349678	9606_ENSP00000481321	0	0.06715678	0
9606_ENSP00000305595	9606_ENSP00000418339	0	1.8624184e-10	0
9606_ENSP00000339477	9606_ENSP00000477992	0	3.6311371e-06	0
9606_ENSP00000222693	9606_ENSP00000244458	0	0.19743495	0
9606_ENSP00000341581	9606_ENSP00000355743	0	9.3698446e-14	0
9606_ENSP00000358207	9606_ENSP00000421133	0	0.0002612693	0
9606_ENSP00000342985	9606_ENSP00000440379	0	0.083568126	0
9606_ENSP00000259030	9606_ENSP00000407067	0	3.1678795e-08	0
9606_ENSP00000380718	9606_ENSP00000386498	0	0.056251805	0
9606_ENSP00000246841	9606_ENSP00000386376	0	1.9981403e-06	0
9606_ENSP00000347997	9606_ENSP00000482385	0	1.40534685e-05	0
9606_ENSP00000302234	9606_ENSP00000284674	0	0.33983135	0
9606_ENSP00000362656	9606_ENSP00000270361	0	0.0001747913	0
9606_ENSP00000239446	9606_ENSP00000355043	0	1.8466572e-07	0
9606_ENSP00000386868	9606_ENSP00000419184	0	0.017096201	0
9606_ENSP00000262659	9606_ENSP00000364640	0	2.1707894e-05	0
9606_ENSP00000328722	9606_ENSP00000434442	0	1.56878e-05	0
9606_ENSP00000311184	9606_ENSP00000485217	0	0.040111244	0
9606_ENSP00000358487	9606_ENSP00000389734	0	0.2182951	0
9606_ENSP00000388003	9606_ENSP00000417267	0	0.32377145	0
9606_ENSP00000223864	9606_ENSP00000463092	0	8.559276e-09	0
9606_ENSP00000342656	9606_ENSP00000272645	0	6.535171e-06	0
9606_ENSP00000343691	9606_ENSP00000270642	0	0.0068369056	0
9606_ENSP00000362176	9606_ENSP00000412530	0	0.0060015908	0
9606_ENSP00000321617	9606_ENSP00000252997	0	0.06692913	0
9606_ENSP00000243347	9606_ENSP00000465111	0	0.03889685	0
9606_ENSP00000386870	9606_ENSP00000427359	0	1.4500998e-06	0
9606_ENSP00000386046	9606_ENSP00000436462	0	0.022375328	0
9606_ENSP00000346320	9606_ENSP00000360173	0	0.0064758733	0
9606_ENSP00000359549	9606_ENSP00000453503	0	1.8272614e-08	0
9606_ENSP00000318575	9606_ENSP00000462702	0	0.53212106	1
9606_ENSP00000359705	9606_ENSP00000387153	0	0.009992149	0
9606_ENSP00000386625	9606_ENSP00000430646	0	0.00012577392	0
9606_ENSP00000359820	9606_ENSP00000376084	0	1.605888e-06	0
9606_ENSP00000220325	9606_ENSP00000477527	0	0.25534925	0
9606_ENSP00000305595	9606_ENSP00000409235	0	1.9787801e-06	0
9606_ENSP00000305207	9606_ENSP00000385715	0	2.0419545e-23	0
9606_ENSP00000380053	9606_ENSP00000374328	0	6.038501e-05	0
9606_ENSP00000347767	9606_ENSP00000327525	0	1.9127275e-10	0
9606_ENSP00000365401	9606_ENSP00000357703	0	0.1780062	0
9606_ENSP00000372613	9606_ENSP00000425890	0	0.0007561792	0
9606_ENSP00000226725	9606_ENSP00000431586	0	0.065746896	0
9606_ENSP00000345151	9606_ENSP00000479571	0	9.506802e-18	0
9606_ENSP00000381425	9606_ENSP00000408052	0	0.61972237	1
9606_ENSP00000363412	9606_ENSP00000467993	0	0.0021014612	0
9606_ENSP00000282572	9606_ENSP00000436836	0	0.106488764	0
9606_ENSP00000306564	9606_ENSP00000364246	0	1.4727868e-06	0
9606_ENSP00000262031	9606_ENSP00000389471	0	0.122338206	0
9606_ENSP00000323355	9606_ENSP00000362096	0	6.809983e-05	0
9606_ENSP00000355840	9606_ENSP00000481303	0	1.816519e-12	0
9606_ENSP00000325379	9606_ENSP00000442474	0	1.099132e-06	0
9606_ENSP00000358633	9606_ENSP00000452582	0	0.16119818	0
9606_ENSP00000361776	9606_ENSP00000480809	0	1.0729016e-05	0
9606_ENSP00000216468	9606_ENSP00000452751	0	0.013980071	0
9606_ENSP00000323606	9606_ENSP00000243056	0	2.42218e-13	0
9606_ENSP00000375626	9606_ENSP00000368312	0	0.0006114288	0
9606_ENSP00000367564	9606_ENSP00000436890	0	7.178285e-05	0
9606_ENSP00000345768	9606_ENSP00000353344	0	0.05501864	0
9606_ENSP00000371529	9606_ENSP00000435671	0	1.8788623e-05	0
9606_ENSP00000286692	9606_ENSP00000409833	0	1.5006125e-07	0
9606_ENSP00000366004	9606_ENSP00000445704	0	0.2278685	0
9606_ENSP00000356416	9606_ENSP00000418197	0	0.31373248	0
9606_ENSP00000388096	9606_ENSP00000360315	0	2.8244232e-08	0
9606_ENSP00000384257	9606_ENSP00000356467	0	0.17872177	0
9606_ENSP00000286307	9606_ENSP00000395305	0	7.506708e-05	0
9606_ENSP00000375334	9606_ENSP00000376456	0	7.9334887e-19	0
9606_ENSP00000383398	9606_ENSP00000403621	0	9.507378e-13	0
9606_ENSP00000346681	9606_ENSP00000422991	0	3.7357455e-05	0
9606_ENSP00000267953	9606_ENSP00000359990	0	0.3130321	0
9606_ENSP00000344829	9606_ENSP00000367355	0	3.132454e-05	0
9606_ENSP00000385015	9606_ENSP00000479206	0	0.000103499304	0
9606_ENSP00000344233	9606_ENSP00000402330	0	0.00025091914	0
9606_ENSP00000341775	9606_ENSP00000478765	0	0.28596306	0
9606_ENSP00000313881	9606_ENSP00000272190	0	8.676857e-07	0
9606_ENSP00000380583	9606_ENSP00000301908	0	0.007512978	0
9606_ENSP00000353803	9606_ENSP00000440397	0	0.45284107	0
9606_ENSP00000217423	9606_ENSP00000302105	0	2.6521711e-09	0
9606_ENSP00000218867	9606_ENSP00000397312	0	0.062145	0
9606_ENSP00000357349	9606_ENSP00000300026	0	0.23336259	0
9606_ENSP00000384700	9606_ENSP00000422449	0	0.007596735	0
9606_ENSP00000296026	9606_ENSP00000011989	0	0.00021098286	0
9606_ENSP00000259362	9606_ENSP00000363522	0	1.1568118e-23	0
9606_ENSP00000370568	9606_ENSP00000323217	0	9.974015e-09	0
9606_ENSP00000369369	9606_ENSP00000405095	0	1.536637e-07	0
9606_ENSP00000318352	9606_ENSP00000362208	0	0.01077429	0
9606_ENSP00000330075	9606_ENSP00000429372	0	0.12289122	0
9606_ENSP00000302938	9606_ENSP00000418886	0	3.4728976e-06	0
9606_ENSP00000342759	9606_ENSP00000481405	0	2.0392752e-09	0
9606_ENSP00000293255	9606_ENSP00000364805	0	0.347997	0
9606_ENSP00000373794	9606_ENSP00000356853	0	0.5626191	1
9606_ENSP00000355372	9606_ENSP00000429461	0	0.04456332	0
9606_ENSP00000262520	9606_ENSP00000442747	0	2.6336686e-08	0
9606_ENSP00000361129	9606_ENSP00000418891	0	0.055983786	0
9606_ENSP00000385397	9606_ENSP00000393710	0	3.6028555e-06	0
9606_ENSP00000358307	9606_ENSP00000466859	0	0.049824458	0
9606_ENSP00000348933	9606_ENSP00000414161	0	4.3860648e-05	0
9606_ENSP00000336843	9606_ENSP00000356467	0	0.0034639295	0
9606_ENSP00000239446	9606_ENSP00000355210	0	0.010326861	0
9606_ENSP00000362634	9606_ENSP00000352527	0	7.015765e-07	0
9606_ENSP00000334851	9606_ENSP00000381468	0	0.0029474045	0
9606_ENSP00000375095	9606_ENSP00000463869	0	2.7968035e-06	0
9606_ENSP00000365651	9606_ENSP00000439444	0	0.001977751	0
9606_ENSP00000334490	9606_ENSP00000401711	0	0.00017452831	0
9606_ENSP00000305138	9606_ENSP00000479737	0	7.098e-06	0
9606_ENSP00000344424	9606_ENSP00000343507	0	6.241468e-14	0
9606_ENSP00000364013	9606_ENSP00000420305	0	0.21590436	0
9606_ENSP00000307214	9606_ENSP00000485065	0	2.665421e-05	0
9606_ENSP00000274341	9606_ENSP00000215368	0	0.03571386	0
9606_ENSP00000262753	9606_ENSP00000453562	0	0.0030414234	0
9606_ENSP00000328270	9606_ENSP00000394854	0	1.4208497e-13	0
9606_ENSP00000368987	9606_ENSP00000420433	0	9.689984e-17	0
9606_ENSP00000256722	9606_ENSP00000225728	0	0.10258421	0
9606_ENSP00000366654	9606_ENSP00000441070	0	1.798371e-05	0
9606_ENSP00000344178	9606_ENSP00000354689	0	0.006043245	0
9606_ENSP00000265801	9606_ENSP00000481032	0	0.17959061	0
9606_ENSP00000327545	9606_ENSP00000393051	0	6.027278e-07	0
9606_ENSP00000363412	9606_ENSP00000367929	0	2.8110176e-07	0
9606_ENSP00000378577	9606_ENSP00000485122	0	8.157019e-12	0
9606_ENSP00000344958	9606_ENSP00000373235	0	0.02605916	0
9606_ENSP00000334437	9606_ENSP00000360488	0	0.0002782867	0
9606_ENSP00000276571	9606_ENSP00000422329	0	4.2161428e-05	0
9606_ENSP00000318834	9606_ENSP00000354947	0	7.408853e-24	0
9606_ENSP00000353427	9606_ENSP00000393631	0	1.9282888e-05	0
9606_ENSP00000358880	9606_ENSP00000370512	0	5.526795e-10	0
9606_ENSP00000379326	9606_ENSP00000334668	0	7.555878e-05	0
9606_ENSP00000367706	9606_ENSP00000464599	0	0.0026060822	0
9606_ENSP00000320017	9606_ENSP00000441641	0	0.0014112293	0
9606_ENSP00000389080	9606_ENSP00000272139	0	0.00038423252	0
9606_ENSP00000296424	9606_ENSP00000418593	0	0.014109227	0
9606_ENSP00000356404	9606_ENSP00000304336	0	6.957977e-05	0
9606_ENSP00000357744	9606_ENSP00000376907	0	1.3770533e-11	0
9606_ENSP00000369611	9606_ENSP00000351546	0	7.781672e-08	0
9606_ENSP00000302046	9606_ENSP00000295628	0	2.8595117e-09	0
9606_ENSP00000300146	9606_ENSP00000274605	0	0.00016851081	0
9606_ENSP00000365351	9606_ENSP00000444309	0	0.00019540777	0
9606_ENSP00000363590	9606_ENSP00000372271	0	0.00022521397	0
9606_ENSP00000386241	9606_ENSP00000376726	0	0.025592593	0
9606_ENSP00000300150	9606_ENSP00000275767	0	0.034321487	0
9606_ENSP00000371307	9606_ENSP00000465073	0	9.1815995e-09	0
9606_ENSP00000302193	9606_ENSP00000413384	0	1.2743913e-06	0
9606_ENSP00000381182	9606_ENSP00000259939	0	6.57007e-16	0
9606_ENSP00000379037	9606_ENSP00000322939	0	4.1397863e-09	0
9606_ENSP00000306105	9606_ENSP00000442800	0	0.8026342	1
9606_ENSP00000358596	9606_ENSP00000260045	0	0.0065087746	0
9606_ENSP00000246553	9606_ENSP00000376819	0	0.0037942491	0
9606_ENSP00000273048	9606_ENSP00000463823	0	0.025359951	0
9606_ENSP00000342889	9606_ENSP00000356540	0	0.32555866	0
9606_ENSP00000378559	9606_ENSP00000484988	0	0.7555246	1
9606_ENSP00000350687	9606_ENSP00000413592	0	6.6097306e-07	0
9606_ENSP00000371425	9606_ENSP00000307604	0	0.09536773	0
9606_ENSP00000361556	9606_ENSP00000394860	0	1.571846e-05	0
9606_ENSP00000363444	9606_ENSP00000375994	0	1.1742591e-09	0
9606_ENSP00000382026	9606_ENSP00000478297	0	2.5476998e-05	0
9606_ENSP00000354876	9606_ENSP00000450904	0	0.49479502	0
9606_ENSP00000295685	9606_ENSP00000402674	0	0.04605718	0
9606_ENSP00000328036	9606_ENSP00000347648	0	0.004999884	0
9606_ENSP00000252939	9606_ENSP00000463155	0	0.15686591	0
9606_ENSP00000357423	9606_ENSP00000356410	0	0.017428756	0
9606_ENSP00000387471	9606_ENSP00000418641	0	0.07832919	0
9606_ENSP00000261597	9606_ENSP00000328511	0	0.27669874	0
9606_ENSP00000360521	9606_ENSP00000435287	0	0.94538623	1
9606_ENSP00000363232	9606_ENSP00000390811	0	0.000308785	0
9606_ENSP00000346805	9606_ENSP00000419503	0	5.6159823e-09	0
9606_ENSP00000342681	9606_ENSP00000476978	0	0.27451763	0
9606_ENSP00000334364	9606_ENSP00000472473	0	0.101486616	0
9606_ENSP00000356981	9606_ENSP00000452249	0	0.10462486	0
9606_ENSP00000321962	9606_ENSP00000259870	0	0.007814831	0
9606_ENSP00000301529	9606_ENSP00000298130	0	1.0449779e-18	0
9606_ENSP00000358803	9606_ENSP00000394937	0	6.8782305e-07	0
9606_ENSP00000294179	9606_ENSP00000425967	0	0.6433201	1
9606_ENSP00000360597	9606_ENSP00000349596	0	1.8804281e-05	0
9606_ENSP00000351211	9606_ENSP00000396615	0	4.1875625e-17	0
9606_ENSP00000364110	9606_ENSP00000345968	0	1.2312963e-06	0
9606_ENSP00000357231	9606_ENSP00000367067	0	0.081877284	0
9606_ENSP00000379216	9606_ENSP00000276449	0	2.8422262e-13	0
9606_ENSP00000278319	9606_ENSP00000428670	0	0.005517907	0
9606_ENSP00000338127	9606_ENSP00000434267	0	0.0009957916	0
9606_ENSP00000302805	9606_ENSP00000429366	0	0.39328125	0
9606_ENSP00000360874	9606_ENSP00000463235	0	8.861683e-05	0
9606_ENSP00000332473	9606_ENSP00000465485	0	1.7082561e-27	0
9606_ENSP00000348674	9606_ENSP00000450730	0	8.387757e-07	0
9606_ENSP00000306033	9606_ENSP00000402143	0	0.32988238	0
9606_ENSP00000358635	9606_ENSP00000417035	0	0.05896092	0
9606_ENSP00000360024	9606_ENSP00000331741	0	0.06808695	0
9606_ENSP00000379183	9606_ENSP00000301698	0	7.460184e-05	0
9606_ENSP00000363794	9606_ENSP00000264205	0	0.000766591	0
9606_ENSP00000305263	9606_ENSP00000381297	0	1.8524643e-05	0
9606_ENSP00000374014	9606_ENSP00000468448	0	0.00037799147	0
9606_ENSP00000311479	9606_ENSP00000437532	0	4.029962e-07	0
9606_ENSP00000341452	9606_ENSP00000476535	0	0.0524149	0
9606_ENSP00000331581	9606_ENSP00000467807	0	5.3774897e-06	0
9606_ENSP00000339393	9606_ENSP00000302441	0	5.555046e-06	0
9606_ENSP00000308117	9606_ENSP00000457807	0	0.0009854657	0
9606_ENSP00000288228	9606_ENSP00000466669	0	7.58516e-08	0
9606_ENSP00000357594	9606_ENSP00000361725	0	2.0101394e-05	0
9606_ENSP00000369661	9606_ENSP00000372202	0	1.2414116e-05	0
9606_ENSP00000312672	9606_ENSP00000345659	0	0.00022881724	0
9606_ENSP00000366098	9606_ENSP00000345345	0	0.047596563	0
9606_ENSP00000286614	9606_ENSP00000479850	0	8.345001e-09	0
9606_ENSP00000251343	9606_ENSP00000394163	0	0.006339681	0
9606_ENSP00000301329	9606_ENSP00000345848	0	0.1692585	0
9606_ENSP00000376372	9606_ENSP00000290130	0	9.9998215e-06	0
9606_ENSP00000357391	9606_ENSP00000253461	0	8.046123e-10	0
9606_ENSP00000294309	9606_ENSP00000478887	0	0.44040027	0
9606_ENSP00000315247	9606_ENSP00000393215	0	0.0014215747	0
9606_ENSP00000369636	9606_ENSP00000386983	0	0.11309218	0
9606_ENSP00000380122	9606_ENSP00000357592	0	0.0008793044	0
9606_ENSP00000289577	9606_ENSP00000296026	0	0.46395153	0
9606_ENSP00000267103	9606_ENSP00000296142	0	0.000109516564	0
9606_ENSP00000332805	9606_ENSP00000252818	0	0.0007039967	0
9606_ENSP00000274242	9606_ENSP00000344782	0	2.0978339e-06	0
9606_ENSP00000380594	9606_ENSP00000298386	0	0.21847448	0
9606_ENSP00000372649	9606_ENSP00000417535	0	5.9271064e-05	0
9606_ENSP00000175756	9606_ENSP00000281416	0	0.0031708553	0
9606_ENSP00000331295	9606_ENSP00000267569	0	0.016965065	0
9606_ENSP00000085068	9606_ENSP00000307159	0	1.923328e-05	0
9606_ENSP00000362800	9606_ENSP00000484689	0	1.3784428e-05	0
9606_ENSP00000316598	9606_ENSP00000434394	0	1.8759476e-07	0
9606_ENSP00000262352	9606_ENSP00000361943	0	0.30173823	0
9606_ENSP00000379051	9606_ENSP00000379369	0	0.018228568	0
9606_ENSP00000342656	9606_ENSP00000325402	0	6.422176e-05	0
9606_ENSP00000290438	9606_ENSP00000362463	0	0.0065233884	0
9606_ENSP00000326119	9606_ENSP00000434784	0	0.051040865	0
9606_ENSP00000359921	9606_ENSP00000436805	0	4.2111833e-06	0
9606_ENSP00000355601	9606_ENSP00000453399	0	5.7699015e-07	0
9606_ENSP00000358489	9606_ENSP00000376759	0	0.5874982	1
9606_ENSP00000384363	9606_ENSP00000356941	0	1.0152677e-05	0
9606_ENSP00000379508	9606_ENSP00000482431	0	0.114555955	0
9606_ENSP00000319322	9606_ENSP00000472409	0	8.436154e-27	0
9606_ENSP00000340083	9606_ENSP00000434101	0	1.945425e-06	0
9606_ENSP00000364568	9606_ENSP00000329295	0	1.3232648e-06	0
9606_ENSP00000345107	9606_ENSP00000291386	0	0.0008371244	0
9606_ENSP00000344322	9606_ENSP00000484180	0	0.0011642929	0
9606_ENSP00000357570	9606_ENSP00000470584	0	2.824922e-07	0
9606_ENSP00000209540	9606_ENSP00000485043	0	1.393641e-29	0
9606_ENSP00000359359	9606_ENSP00000356793	0	0.27772063	0
9606_ENSP00000337174	9606_ENSP00000244221	0	0.028789584	0
9606_ENSP00000379614	9606_ENSP00000400294	0	0.014555208	0
9606_ENSP00000382544	9606_ENSP00000429451	0	0.0132607445	0
9606_ENSP00000249064	9606_ENSP00000479176	0	0.0012546432	0
9606_ENSP00000354772	9606_ENSP00000439815	0	0.000263766	0
9606_ENSP00000389255	9606_ENSP00000336762	0	0.11005497	0
9606_ENSP00000296589	9606_ENSP00000362758	0	0.0005384489	0
9606_ENSP00000306598	9606_ENSP00000248668	0	6.347399e-05	0
9606_ENSP00000239882	9606_ENSP00000339835	0	0.18726136	0
9606_ENSP00000275560	9606_ENSP00000395862	0	0.09082247	0
9606_ENSP00000278927	9606_ENSP00000483125	0	1.9857147e-08	0
9606_ENSP00000215115	9606_ENSP00000393439	0	4.6559165e-07	0
9606_ENSP00000296028	9606_ENSP00000446830	0	0.00045405954	0
9606_ENSP00000364502	9606_ENSP00000463361	0	9.785621e-09	0
9606_ENSP00000273027	9606_ENSP00000455711	0	0.0042952485	0
9606_ENSP00000389197	9606_ENSP00000430016	0	0.18943888	0
9606_ENSP00000311184	9606_ENSP00000361156	0	0.08372861	0
9606_ENSP00000347759	9606_ENSP00000318878	0	1.1261927e-07	0
9606_ENSP00000276127	9606_ENSP00000320431	0	3.989192e-18	0
9606_ENSP00000298119	9606_ENSP00000401653	0	0.0016611264	0
9606_ENSP00000297438	9606_ENSP00000310726	0	0.061520092	0
9606_ENSP00000323387	9606_ENSP00000469037	0	2.2765427e-05	0
9606_ENSP00000329904	9606_ENSP00000437086	0	8.2496246e-11	0
9606_ENSP00000346575	9606_ENSP00000362332	0	1.5791516e-13	0
9606_ENSP00000306324	9606_ENSP00000470389	0	0.0027389592	0
9606_ENSP00000267260	9606_ENSP00000424907	0	6.9687536e-05	0
9606_ENSP00000306340	9606_ENSP00000345659	0	0.00064648513	0
9606_ENSP00000341603	9606_ENSP00000423552	0	0.0011807374	0
9606_ENSP00000332690	9606_ENSP00000470326	0	1.6675194e-18	0
9606_ENSP00000278765	9606_ENSP00000431451	0	8.776469e-07	0
9606_ENSP00000356329	9606_ENSP00000408958	0	0.0004763341	0
9606_ENSP00000265827	9606_ENSP00000361230	0	1.0642016e-05	0
9606_ENSP00000350881	9606_ENSP00000392633	0	5.0502138e-05	0
9606_ENSP00000361495	9606_ENSP00000418601	0	0.6410147	1
9606_ENSP00000304336	9606_ENSP00000272771	0	0.0042306874	0
9606_ENSP00000345900	9606_ENSP00000380587	0	0.25477105	0
9606_ENSP00000287652	9606_ENSP00000341821	0	0.00020510925	0
9606_ENSP00000252505	9606_ENSP00000429479	0	0.00012872255	0
9606_ENSP00000330381	9606_ENSP00000389255	0	0.0003564738	0
9606_ENSP00000371783	9606_ENSP00000436642	0	4.0882655e-06	0
9606_ENSP00000378942	9606_ENSP00000413695	0	0.3064625	0
9606_ENSP00000220507	9606_ENSP00000252997	0	0.16738853	0
9606_ENSP00000314242	9606_ENSP00000483368	0	1.4824754e-07	0
9606_ENSP00000341327	9606_ENSP00000448091	0	0.01531399	0
9606_ENSP00000298556	9606_ENSP00000262041	0	0.02404185	0
9606_ENSP00000355586	9606_ENSP00000263694	0	0.11477461	0
9606_ENSP00000342499	9606_ENSP00000361275	0	0.0002493299	0
9606_ENSP00000384690	9606_ENSP00000410506	0	5.7507395e-06	0
9606_ENSP00000385137	9606_ENSP00000359514	0	3.8458726e-05	0
9606_ENSP00000356133	9606_ENSP00000466851	0	0.11222798	0
9606_ENSP00000386054	9606_ENSP00000400840	0	0.4452545	0
9606_ENSP00000370153	9606_ENSP00000360146	0	0.15135613	0
9606_ENSP00000361018	9606_ENSP00000361003	0	0.14691418	0
9606_ENSP00000369483	9606_ENSP00000314946	0	2.0911777e-06	0
9606_ENSP00000347003	9606_ENSP00000324648	0	2.2459484e-12	0
9606_ENSP00000363976	9606_ENSP00000352734	0	0.12480573	0
9606_ENSP00000362922	9606_ENSP00000435348	0	0.015611815	0
9606_ENSP00000274341	9606_ENSP00000407359	0	2.5595355e-06	0
9606_ENSP00000368144	9606_ENSP00000364709	0	0.0022064392	0
9606_ENSP00000297431	9606_ENSP00000436787	0	0.9599245	1
9606_ENSP00000383934	9606_ENSP00000232125	0	2.7385524e-05	0
9606_ENSP00000387015	9606_ENSP00000426335	0	0.0034375438	0
9606_ENSP00000337593	9606_ENSP00000358854	0	0.15532024	0
9606_ENSP00000303129	9606_ENSP00000451704	0	0.03578372	0
9606_ENSP00000319096	9606_ENSP00000339067	0	0.27630034	0
9606_ENSP00000373745	9606_ENSP00000481905	0	5.7898433e-06	0
9606_ENSP00000372959	9606_ENSP00000346509	0	0.016390221	0
9606_ENSP00000362105	9606_ENSP00000334410	0	3.128081e-09	0
9606_ENSP00000381009	9606_ENSP00000417365	0	5.2692775e-17	0
9606_ENSP00000380495	9606_ENSP00000323588	0	0.011329798	0
9606_ENSP00000294435	9606_ENSP00000387131	0	1.7057995e-05	0
9606_ENSP00000379230	9606_ENSP00000451028	0	0.0002754044	0
9606_ENSP00000336720	9606_ENSP00000333374	0	1.7679609e-08	0
9606_ENSP00000229829	9606_ENSP00000353408	0	0.28999263	0
9606_ENSP00000307860	9606_ENSP00000335185	0	1.3114845e-08	0
9606_ENSP00000380750	9606_ENSP00000359906	0	8.096843e-05	0
9606_ENSP00000388502	9606_ENSP00000451796	0	7.2508075e-05	0
9606_ENSP00000361162	9606_ENSP00000342676	0	0.16167814	0
9606_ENSP00000261879	9606_ENSP00000297792	0	0.4093991	0
9606_ENSP00000363458	9606_ENSP00000369419	0	0.027833778	0
9606_ENSP00000216951	9606_ENSP00000358272	0	0.011033394	0
9606_ENSP00000256389	9606_ENSP00000433958	0	1.6900435e-06	0
9606_ENSP00000348550	9606_ENSP00000386084	0	0.025908688	0
9606_ENSP00000386559	9606_ENSP00000391234	0	7.773981e-07	0
9606_ENSP00000209540	9606_ENSP00000380239	0	4.3995425e-31	0
9606_ENSP00000357030	9606_ENSP00000469798	0	0.058988176	0
9606_ENSP00000317337	9606_ENSP00000373572	0	0.06226035	0
9606_ENSP00000222573	9606_ENSP00000484341	0	0.03560096	0
9606_ENSP00000369647	9606_ENSP00000371054	0	2.1113983e-05	0
9606_ENSP00000356174	9606_ENSP00000343223	0	3.374646e-07	0
9606_ENSP00000376799	9606_ENSP00000418566	0	1.145287e-05	0
9606_ENSP00000379607	9606_ENSP00000267119	0	8.144207e-09	0
9606_ENSP00000339207	9606_ENSP00000451378	0	0.14264011	0
9606_ENSP00000283752	9606_ENSP00000474621	0	0.016268464	0
9606_ENSP00000369344	9606_ENSP00000371267	0	0.32927835	0
9606_ENSP00000357695	9606_ENSP00000381084	0	9.888613e-06	0
9606_ENSP00000333018	9606_ENSP00000379685	0	6.620916e-05	0
9606_ENSP00000290079	9606_ENSP00000427463	0	0.014456304	0
9606_ENSP00000361556	9606_ENSP00000421134	0	1.812196e-09	0
9606_ENSP00000311605	9606_ENSP00000356015	0	6.0870295e-20	0
9606_ENSP00000308315	9606_ENSP00000357832	0	8.3442785e-05	0
9606_ENSP00000365241	9606_ENSP00000456009	0	0.14545332	0
9606_ENSP00000295119	9606_ENSP00000363616	0	0.0010603416	0
9606_ENSP00000263812	9606_ENSP00000332122	0	0.0017259218	0
9606_ENSP00000362092	9606_ENSP00000253461	0	1.0851223e-08	0
9606_ENSP00000248150	9606_ENSP00000252660	0	0.5445568	1
9606_ENSP00000357153	9606_ENSP00000259526	0	0.062305152	0
9606_ENSP00000264376	9606_ENSP00000406027	0	6.4900696e-10	0
9606_ENSP00000263549	9606_ENSP00000401019	0	0.026537508	0
9606_ENSP00000327589	9606_ENSP00000467742	0	0.052084092	0
9606_ENSP00000365147	9606_ENSP00000367219	0	4.1131707e-12	0
