proteinA	proteinB	label	prediction	predictionLabel
7227_FBpp0072522	7227_FBpp0303945	1	0.24727277	0
7227_FBpp0083860	7227_FBpp0087319	1	0.86407346	1
7227_FBpp0075425	7227_FBpp0081860	1	0.9915419	1
7227_FBpp0071142	7227_FBpp0088439	1	0.9859334	1
7227_FBpp0081528	7227_FBpp0086270	1	0.99995077	1
7227_FBpp0071235	7227_FBpp0073572	1	0.8939	1
7227_FBpp0082383	7227_FBpp0290580	1	0.65100574	1
7227_FBpp0305387	7227_FBpp0079641	1	0.9972794	1
7227_FBpp0076203	7227_FBpp0086383	1	0.34676567	0
7227_FBpp0073502	7227_FBpp0297299	1	0.5585151	1
7227_FBpp0085065	7227_FBpp0088085	1	0.1618836	0
7227_FBpp0075344	7227_FBpp0083684	1	0.9088595	1
7227_FBpp0078278	7227_FBpp0078448	1	0.9849162	1
7227_FBpp0085121	7227_FBpp0288404	1	0.9981046	1
7227_FBpp0079752	7227_FBpp0077716	1	0.9050338	1
7227_FBpp0112250	7227_FBpp0292260	1	0.43392172	0
7227_FBpp0073910	7227_FBpp0074554	1	0.9999725	1
7227_FBpp0071825	7227_FBpp0079641	1	0.9984446	1
7227_FBpp0079880	7227_FBpp0086252	1	0.8885516	1
7227_FBpp0071771	7227_FBpp0082412	1	0.66313165	1
7227_FBpp0071543	7227_FBpp0288698	1	0.52247834	1
7227_FBpp0080445	7227_FBpp0100176	1	0.6704776	1
7227_FBpp0074971	7227_FBpp0298837	1	0.6650702	1
7227_FBpp0077309	7227_FBpp0082994	1	0.96019745	1
7227_FBpp0080256	7227_FBpp0084157	1	0.032888874	0
7227_FBpp0100175	7227_FBpp0112014	1	0.6586049	1
7227_FBpp0086096	7227_FBpp0086314	1	0.9907334	1
7227_FBpp0076858	7227_FBpp0078822	1	0.66883034	1
7227_FBpp0076238	7227_FBpp0081263	1	0.9999119	1
7227_FBpp0081756	7227_FBpp0086251	1	0.5805992	1
7227_FBpp0078508	7227_FBpp0080281	1	0.8849508	1
7227_FBpp0086974	7227_FBpp0100186	1	0.7764174	1
7227_FBpp0086066	7227_FBpp0086736	1	0.99121654	1
7227_FBpp0079992	7227_FBpp0082253	1	0.69202065	1
7227_FBpp0080871	7227_FBpp0081614	1	0.79762626	1
7227_FBpp0083263	7227_FBpp0291015	1	0.99996954	1
7227_FBpp0071808	7227_FBpp0074833	1	0.9999177	1
7227_FBpp0082929	7227_FBpp0303975	1	0.9816922	1
7227_FBpp0297243	7227_FBpp0079617	1	0.70664644	1
7227_FBpp0085724	7227_FBpp0112148	1	0.36938316	0
7227_FBpp0075203	7227_FBpp0297347	1	0.97927785	1
7227_FBpp0081029	7227_FBpp0089405	1	0.06720093	0
7227_FBpp0077363	7227_FBpp0110210	1	0.61843586	1
7227_FBpp0079306	7227_FBpp0080510	1	0.9301019	1
7227_FBpp0081641	7227_FBpp0083076	1	0.9903002	1
7227_FBpp0084761	7227_FBpp0088410	1	0.8552721	1
7227_FBpp0302752	7227_FBpp0089251	1	0.6926307	1
7227_FBpp0073674	7227_FBpp0297243	1	0.9944371	1
7227_FBpp0087114	7227_FBpp0289148	1	0.9999984	1
7227_FBpp0083134	7227_FBpp0111448	1	0.6215453	1
7227_FBpp0071888	7227_FBpp0302626	1	0.99966407	1
7227_FBpp0072457	7227_FBpp0074926	1	0.47144204	0
7227_FBpp0076380	7227_FBpp0077676	1	0.4236442	0
7227_FBpp0077011	7227_FBpp0293344	1	0.9698827	1
7227_FBpp0083434	7227_FBpp0087127	1	0.6309634	1
7227_FBpp0080488	7227_FBpp0084113	1	0.8952433	1
7227_FBpp0086578	7227_FBpp0305700	1	0.69639933	1
7227_FBpp0085107	7227_FBpp0086555	1	0.42270517	0
7227_FBpp0303988	7227_FBpp0292260	1	0.43280956	0
7227_FBpp0078055	7227_FBpp0079164	1	0.532839	1
7227_FBpp0298022	7227_FBpp0081609	1	0.025569012	0
7227_FBpp0073524	7227_FBpp0080401	1	0.99859214	1
7227_FBpp0073173	7227_FBpp0271846	1	0.70217997	1
7227_FBpp0083573	7227_FBpp0088519	1	0.99825215	1
7227_FBpp0071462	7227_FBpp0071771	1	0.99993306	1
7227_FBpp0073316	7227_FBpp0076003	1	0.92373866	1
7227_FBpp0296949	7227_FBpp0078354	1	0.99990976	1
7227_FBpp0077210	7227_FBpp0112014	1	0.6780181	1
7227_FBpp0076990	7227_FBpp0083371	1	0.9999068	1
7227_FBpp0071194	7227_FBpp0079470	1	0.9143897	1
7227_FBpp0077210	7227_FBpp0112496	1	0.9999912	1
7227_FBpp0070638	7227_FBpp0079609	1	0.888561	1
7227_FBpp0079880	7227_FBpp0081845	1	0.75916517	1
7227_FBpp0080611	7227_FBpp0081524	1	0.027808974	0
7227_FBpp0070782	7227_FBpp0087157	1	0.6879636	1
7227_FBpp0086736	7227_FBpp0305141	1	0.7488796	1
7227_FBpp0074554	7227_FBpp0084989	1	0.9999596	1
7227_FBpp0073385	7227_FBpp0077705	1	0.18089579	0
7227_FBpp0070878	7227_FBpp0072094	1	0.9937674	1
7227_FBpp0070279	7227_FBpp0080639	1	0.9982879	1
7227_FBpp0070885	7227_FBpp0072037	1	0.9991332	1
7227_FBpp0071600	7227_FBpp0073267	1	0.36937207	0
7227_FBpp0074104	7227_FBpp0077099	1	0.9980979	1
7227_FBpp0075388	7227_FBpp0078633	1	0.7258674	1
7227_FBpp0075633	7227_FBpp0087509	1	0.052075565	0
7227_FBpp0075612	7227_FBpp0079148	1	0.96976316	1
7227_FBpp0083607	7227_FBpp0070136	1	0.9540216	1
7227_FBpp0082865	7227_FBpp0079704	1	0.581462	1
7227_FBpp0099990	7227_FBpp0083377	1	0.9963303	1
7227_FBpp0082984	7227_FBpp0084082	1	0.6001517	1
7227_FBpp0071288	7227_FBpp0075612	1	0.80611074	1
7227_FBpp0076295	7227_FBpp0077909	1	0.43348423	0
7227_FBpp0074114	7227_FBpp0078633	1	0.7100975	1
7227_FBpp0083440	7227_FBpp0288805	1	0.22512981	0
7227_FBpp0081378	7227_FBpp0078864	1	0.5245904	1
7227_FBpp0077159	7227_FBpp0086383	1	0.82779217	1
7227_FBpp0085379	7227_FBpp0086519	1	0.6914047	1
7227_FBpp0087733	7227_FBpp0078192	1	0.49335742	0
7227_FBpp0078857	7227_FBpp0079305	1	0.7016959	1
7227_FBpp0084950	7227_FBpp0087761	1	0.6463996	1
7227_FBpp0076601	7227_FBpp0293004	1	0.99994636	1
7227_FBpp0076872	7227_FBpp0086103	1	0.9999862	1
7227_FBpp0072692	7227_FBpp0075676	1	0.41614878	0
7227_FBpp0076244	7227_FBpp0305562	1	0.99949324	1
7227_FBpp0077783	7227_FBpp0080143	1	0.97842145	1
7227_FBpp0071049	7227_FBpp0082570	1	0.34449765	0
7227_FBpp0073866	7227_FBpp0086676	1	0.31020063	0
7227_FBpp0078433	7227_FBpp0303727	1	0.69435465	1
7227_FBpp0075839	7227_FBpp0079514	1	0.6630007	1
7227_FBpp0072687	7227_FBpp0081845	1	0.7333698	1
7227_FBpp0072184	7227_FBpp0082232	1	0.999555	1
7227_FBpp0077159	7227_FBpp0083319	1	0.9997896	1
7227_FBpp0071250	7227_FBpp0074250	1	0.15631069	0
7227_FBpp0072117	7227_FBpp0079582	1	0.89151525	1
7227_FBpp0081845	7227_FBpp0086096	1	0.9998672	1
7227_FBpp0079701	7227_FBpp0297301	1	0.35015345	0
7227_FBpp0073906	7227_FBpp0110438	1	0.99999994	1
7227_FBpp0293236	7227_FBpp0088439	1	0.99999756	1
7227_FBpp0079148	7227_FBpp0086252	1	0.999991	1
7227_FBpp0074414	7227_FBpp0081234	1	0.97818136	1
7227_FBpp0077142	7227_FBpp0087114	1	0.9999996	1
7227_FBpp0074104	7227_FBpp0079304	1	0.99999994	1
7227_FBpp0071771	7227_FBpp0075138	1	0.36130056	0
7227_FBpp0077309	7227_FBpp0079752	1	0.99870616	1
7227_FBpp0303531	7227_FBpp0083802	1	0.99997616	1
7227_FBpp0290255	7227_FBpp0073137	1	0.37251568	0
7227_FBpp0083740	7227_FBpp0086736	1	0.3235268	0
7227_FBpp0070674	7227_FBpp0293289	1	0.9999176	1
7227_FBpp0302626	7227_FBpp0305303	1	0.7738188	1
7227_FBpp0071049	7227_FBpp0082121	1	0.8176956	1
7227_FBpp0082970	7227_FBpp0083206	1	0.11894523	0
7227_FBpp0086314	7227_FBpp0088242	1	0.99940306	1
7227_FBpp0077022	7227_FBpp0078315	1	0.5509064	1
7227_FBpp0074898	7227_FBpp0086797	1	0.42940584	0
7227_FBpp0071046	7227_FBpp0075239	1	0.7171972	1
7227_FBpp0072438	7227_FBpp0087951	1	0.086875156	0
7227_FBpp0081528	7227_FBpp0081822	1	0.99969053	1
7227_FBpp0076244	7227_FBpp0291653	1	0.999056	1
7227_FBpp0076756	7227_FBpp0302530	1	0.96493345	1
7227_FBpp0080775	7227_FBpp0085954	1	0.60299546	1
7227_FBpp0074554	7227_FBpp0081384	1	0.99995595	1
7227_FBpp0111448	7227_FBpp0303728	1	0.60868	1
7227_FBpp0080997	7227_FBpp0087461	1	0.98831296	1
7227_FBpp0292212	7227_FBpp0084647	1	1.4107607e-07	0
7227_FBpp0072446	7227_FBpp0112148	1	0.60361177	1
7227_FBpp0070674	7227_FBpp0304020	1	0.9991404	1
7227_FBpp0071993	7227_FBpp0076458	1	0.9999984	1
7227_FBpp0078624	7227_FBpp0083581	1	0.9717165	1
7227_FBpp0111906	7227_FBpp0088946	1	0.8364214	1
7227_FBpp0076756	7227_FBpp0084638	1	0.85876876	1
7227_FBpp0302626	7227_FBpp0079880	1	0.8587378	1
7227_FBpp0074250	7227_FBpp0305611	1	0.87662077	1
7227_FBpp0071295	7227_FBpp0072094	1	0.999358	1
7227_FBpp0084966	7227_FBpp0110438	1	0.75172126	1
7227_FBpp0306219	7227_FBpp0080330	1	0.9998454	1
7227_FBpp0081860	7227_FBpp0300988	1	0.9998578	1
7227_FBpp0292593	7227_FBpp0305736	1	0.32298344	0
7227_FBpp0077401	7227_FBpp0082011	1	0.6927375	1
7227_FBpp0076244	7227_FBpp0303780	1	0.9996264	1
7227_FBpp0078918	7227_FBpp0086974	1	0.82279444	1
7227_FBpp0073149	7227_FBpp0081673	1	0.49055392	0
7227_FBpp0078222	7227_FBpp0301587	1	0.2603515	0
7227_FBpp0072908	7227_FBpp0087475	1	0.3094026	0
7227_FBpp0075168	7227_FBpp0087757	1	0.98871696	1
7227_FBpp0303191	7227_FBpp0078864	1	0.3092485	0
7227_FBpp0071835	7227_FBpp0082303	1	0.8796062	1
7227_FBpp0079168	7227_FBpp0271779	1	0.7218466	1
7227_FBpp0086694	7227_FBpp0288463	1	0.90788454	1
7227_FBpp0073292	7227_FBpp0083860	1	0.9953059	1
7227_FBpp0072094	7227_FBpp0291653	1	0.996334	1
7227_FBpp0085297	7227_FBpp0293289	1	0.5872581	1
7227_FBpp0083802	7227_FBpp0304717	1	0.9997682	1
7227_FBpp0070894	7227_FBpp0081448	1	0.64267296	1
7227_FBpp0070859	7227_FBpp0081234	1	0.9980162	1
7227_FBpp0076599	7227_FBpp0077722	1	0.9037353	1
7227_FBpp0291566	7227_FBpp0087764	1	0.97917765	1
7227_FBpp0289796	7227_FBpp0083975	1	0.14160743	0
7227_FBpp0082412	7227_FBpp0083663	1	0.9994293	1
7227_FBpp0072200	7227_FBpp0113041	1	0.638004	1
7227_FBpp0076264	7227_FBpp0078315	1	0.8359063	1
7227_FBpp0070355	7227_FBpp0079833	1	0.9539777	1
7227_FBpp0074075	7227_FBpp0112404	1	0.30731338	0
7227_FBpp0078532	7227_FBpp0087475	1	0.12497735	0
7227_FBpp0079757	7227_FBpp0080227	1	0.18421349	0
7227_FBpp0075684	7227_FBpp0088810	1	0.91336095	1
7227_FBpp0083075	7227_FBpp0083134	1	0.3542051	0
7227_FBpp0075092	7227_FBpp0297243	1	0.92693555	1
7227_FBpp0099990	7227_FBpp0300392	1	0.9950508	1
7227_FBpp0070355	7227_FBpp0074664	1	0.9086124	1
7227_FBpp0081489	7227_FBpp0083646	1	0.4490396	0
7227_FBpp0086953	7227_FBpp0111294	1	0.71425164	1
7227_FBpp0079443	7227_FBpp0081528	1	0.99998754	1
7227_FBpp0070859	7227_FBpp0084638	1	0.8860543	1
7227_FBpp0070150	7227_FBpp0077836	1	0.9946215	1
7227_FBpp0071503	7227_FBpp0078433	1	0.99742186	1
7227_FBpp0072056	7227_FBpp0081102	1	0.2175942	0
7227_FBpp0072787	7227_FBpp0084842	1	0.54319644	1
7227_FBpp0070430	7227_FBpp0089133	1	0.70020837	1
7227_FBpp0083663	7227_FBpp0088360	1	0.99753726	1
7227_FBpp0086919	7227_FBpp0076445	1	0.75298035	1
7227_FBpp0074060	7227_FBpp0089130	1	0.7479683	1
7227_FBpp0300512	7227_FBpp0077309	1	0.9750234	1
7227_FBpp0071088	7227_FBpp0077309	1	0.9720753	1
7227_FBpp0070766	7227_FBpp0085586	1	0.9999002	1
7227_FBpp0079104	7227_FBpp0083142	1	0.95752585	1
7227_FBpp0079443	7227_FBpp0088040	1	0.9735756	1
7227_FBpp0076549	7227_FBpp0080039	1	0.70976794	1
7227_FBpp0070409	7227_FBpp0083573	1	0.9977412	1
7227_FBpp0071088	7227_FBpp0077142	1	0.99998707	1
7227_FBpp0074516	7227_FBpp0078568	1	0.07710321	0
7227_FBpp0076827	7227_FBpp0083659	1	0.99639726	1
7227_FBpp0293269	7227_FBpp0305600	1	0.6400753	1
7227_FBpp0077694	7227_FBpp0087645	1	0.968645	1
7227_FBpp0082462	7227_FBpp0087865	1	0.9768199	1
7227_FBpp0086103	7227_FBpp0078134	1	0.9999505	1
7227_FBpp0082384	7227_FBpp0087094	1	0.96439373	1
7227_FBpp0076124	7227_FBpp0290897	1	0.9763644	1
7227_FBpp0081725	7227_FBpp0086348	1	0.6605811	1
7227_FBpp0088018	7227_FBpp0087093	1	0.68726146	1
7227_FBpp0074005	7227_FBpp0087367	1	0.21759593	0
7227_FBpp0077218	7227_FBpp0078962	1	0.6884866	1
7227_FBpp0293236	7227_FBpp0086705	1	0.9582504	1
7227_FBpp0075754	7227_FBpp0078807	1	0.6405117	1
7227_FBpp0073686	7227_FBpp0078337	1	0.97776616	1
7227_FBpp0111906	7227_FBpp0075676	1	0.9672729	1
7227_FBpp0082384	7227_FBpp0088946	1	0.2605375	0
7227_FBpp0079536	7227_FBpp0087609	1	0.9995955	1
7227_FBpp0077694	7227_FBpp0086096	1	0.99990916	1
7227_FBpp0078857	7227_FBpp0079443	1	0.9797633	1
7227_FBpp0074661	7227_FBpp0088040	1	0.9628025	1
7227_FBpp0075631	7227_FBpp0076458	1	0.9999998	1
7227_FBpp0079399	7227_FBpp0294012	1	0.15684041	0
7227_FBpp0083413	7227_FBpp0303477	1	0.19910008	0
7227_FBpp0077630	7227_FBpp0087118	1	0.008785728	0
7227_FBpp0084721	7227_FBpp0305007	1	0.29026878	0
7227_FBpp0078894	7227_FBpp0079616	1	0.59005994	1
7227_FBpp0088810	7227_FBpp0293061	1	0.50590223	1
7227_FBpp0078400	7227_FBpp0083367	1	0.6887338	1
7227_FBpp0083612	7227_FBpp0291081	1	0.39233536	0
7227_FBpp0077272	7227_FBpp0082515	1	0.27635187	0
7227_FBpp0073267	7227_FBpp0083195	1	0.9134069	1
7227_FBpp0077396	7227_FBpp0088040	1	0.5876249	1
7227_FBpp0074641	7227_FBpp0081491	1	0.001703117	0
7227_FBpp0076186	7227_FBpp0302953	1	0.3085274	0
7227_FBpp0076549	7227_FBpp0070136	1	0.92601466	1
7227_FBpp0075439	7227_FBpp0078166	1	0.012962181	0
7227_FBpp0083371	7227_FBpp0303728	1	0.99986494	1
7227_FBpp0086868	7227_FBpp0303056	1	0.0002345422	0
7227_FBpp0078227	7227_FBpp0086399	1	0.27327418	0
7227_FBpp0073459	7227_FBpp0087648	1	0.9995302	1
7227_FBpp0076005	7227_FBpp0078847	1	0.9607942	1
7227_FBpp0070650	7227_FBpp0088833	1	0.999859	1
7227_FBpp0070950	7227_FBpp0077859	1	0.9892404	1
7227_FBpp0080639	7227_FBpp0081528	1	0.99989295	1
7227_FBpp0080024	7227_FBpp0081322	1	0.99959326	1
7227_FBpp0302766	7227_FBpp0087970	1	0.7457619	1
7227_FBpp0070655	7227_FBpp0082477	1	0.9907585	1
7227_FBpp0077885	7227_FBpp0086872	1	0.99978626	1
7227_FBpp0071753	7227_FBpp0078415	1	0.90628386	1
7227_FBpp0075425	7227_FBpp0078415	1	0.96564794	1
7227_FBpp0081234	7227_FBpp0087094	1	0.97244215	1
7227_FBpp0077125	7227_FBpp0085902	1	0.9926601	1
7227_FBpp0081544	7227_FBpp0112122	1	0.5381272	1
7227_FBpp0071142	7227_FBpp0079306	1	0.9097352	1
7227_FBpp0079251	7227_FBpp0084614	1	0.7089933	1
7227_FBpp0081614	7227_FBpp0079187	1	0.836254	1
7227_FBpp0081484	7227_FBpp0083581	1	0.9918169	1
7227_FBpp0089130	7227_FBpp0078674	1	0.9187741	1
7227_FBpp0079607	7227_FBpp0303780	1	0.9999963	1
7227_FBpp0071034	7227_FBpp0074080	1	0.39097133	0
7227_FBpp0071503	7227_FBpp0305348	1	0.99973094	1
7227_FBpp0075754	7227_FBpp0304717	1	0.71317226	1
7227_FBpp0074431	7227_FBpp0111448	1	0.65170485	1
7227_FBpp0083134	7227_FBpp0088946	1	0.3402372	0
7227_FBpp0079148	7227_FBpp0288861	1	0.5347228	1
7227_FBpp0076359	7227_FBpp0099686	1	0.99999845	1
7227_FBpp0076458	7227_FBpp0083371	1	0.91307056	1
7227_FBpp0111906	7227_FBpp0293226	1	0.97932315	1
7227_FBpp0081614	7227_FBpp0111448	1	0.68030304	1
7227_FBpp0071591	7227_FBpp0082384	1	0.3515694	0
7227_FBpp0071994	7227_FBpp0085255	1	0.75110644	1
7227_FBpp0082467	7227_FBpp0083195	1	0.9301843	1
7227_FBpp0304236	7227_FBpp0085423	1	0.3670262	0
7227_FBpp0077309	7227_FBpp0081528	1	0.9986557	1
7227_FBpp0076330	7227_FBpp0305226	1	0.87110734	1
7227_FBpp0288404	7227_FBpp0079597	1	0.99937546	1
7227_FBpp0078664	7227_FBpp0085100	1	0.99391747	1
7227_FBpp0082591	7227_FBpp0083912	1	0.8320404	1
7227_FBpp0078694	7227_FBpp0081860	1	0.99009657	1
7227_FBpp0081544	7227_FBpp0085902	1	0.59462214	1
7227_FBpp0080753	7227_FBpp0087353	1	0.63729364	1
7227_FBpp0071194	7227_FBpp0086096	1	0.99923646	1
7227_FBpp0077142	7227_FBpp0087119	1	0.8629023	1
7227_FBpp0077073	7227_FBpp0077353	1	0.25202915	0
7227_FBpp0082540	7227_FBpp0078635	1	0.99971414	1
7227_FBpp0080102	7227_FBpp0083802	1	0.9993354	1
7227_FBpp0084989	7227_FBpp0290840	1	0.99896073	1
7227_FBpp0081484	7227_FBpp0086101	1	0.77632034	1
7227_FBpp0078354	7227_FBpp0291015	1	0.99999875	1
7227_FBpp0082973	7227_FBpp0084713	1	0.20545194	0
7227_FBpp0100130	7227_FBpp0305833	1	0.03753899	0
7227_FBpp0070584	7227_FBpp0082523	1	0.69879824	1
7227_FBpp0291345	7227_FBpp0099990	1	0.99988174	1
7227_FBpp0075761	7227_FBpp0073621	1	0.56490076	1
7227_FBpp0071381	7227_FBpp0079769	1	0.7126898	1
7227_FBpp0070907	7227_FBpp0083769	1	0.6209894	1
7227_FBpp0087095	7227_FBpp0089182	1	0.99786484	1
7227_FBpp0075754	7227_FBpp0079607	1	0.4618178	0
7227_FBpp0071303	7227_FBpp0078343	1	0.15556797	0
7227_FBpp0305185	7227_FBpp0086107	1	0.8069365	1
7227_FBpp0294025	7227_FBpp0083502	1	0.08636068	0
7227_FBpp0071808	7227_FBpp0099686	1	0.99997944	1
7227_FBpp0080871	7227_FBpp0070301	1	0.9999864	1
7227_FBpp0085224	7227_FBpp0078983	1	0.62112033	1
7227_FBpp0305576	7227_FBpp0081156	1	0.7128215	1
7227_FBpp0076589	7227_FBpp0084564	1	0.7081694	1
7227_FBpp0077401	7227_FBpp0079615	1	0.9482152	1
7227_FBpp0078694	7227_FBpp0082540	1	0.9999865	1
7227_FBpp0074554	7227_FBpp0074887	1	0.99995524	1
7227_FBpp0076458	7227_FBpp0085717	1	0.9697827	1
7227_FBpp0082979	7227_FBpp0100124	1	0.5326742	1
7227_FBpp0071448	7227_FBpp0072177	1	0.6465309	1
7227_FBpp0072446	7227_FBpp0087821	1	0.9075438	1
7227_FBpp0074075	7227_FBpp0086701	1	0.99756205	1
7227_FBpp0071846	7227_FBpp0084966	1	0.85582185	1
7227_FBpp0074180	7227_FBpp0078857	1	0.9821697	1
7227_FBpp0082153	7227_FBpp0087347	1	0.0017742718	0
7227_FBpp0078984	7227_FBpp0087659	1	0.52892435	1
7227_FBpp0082374	7227_FBpp0087923	1	0.36231172	0
7227_FBpp0072143	7227_FBpp0075684	1	0.82812047	1
7227_FBpp0305562	7227_FBpp0302538	1	0.9515471	1
7227_FBpp0078353	7227_FBpp0082591	1	0.711196	1
7227_FBpp0078929	7227_FBpp0083625	1	0.99799067	1
7227_FBpp0305562	7227_FBpp0081845	1	0.7924521	1
7227_FBpp0077147	7227_FBpp0078593	1	0.14842883	0
7227_FBpp0072094	7227_FBpp0078416	1	0.99992687	1
7227_FBpp0072184	7227_FBpp0086872	1	0.99998015	1
7227_FBpp0088040	7227_FBpp0305600	1	0.6584066	1
7227_FBpp0071198	7227_FBpp0087637	1	0.9876108	1
7227_FBpp0080233	7227_FBpp0070117	1	0.10665823	0
7227_FBpp0301225	7227_FBpp0085917	1	0.6927468	1
7227_FBpp0074971	7227_FBpp0087366	1	0.9563507	1
7227_FBpp0077303	7227_FBpp0305832	1	0.98603606	1
7227_FBpp0304236	7227_FBpp0078673	1	0.64953685	1
7227_FBpp0070474	7227_FBpp0288463	1	0.53540355	1
7227_FBpp0080401	7227_FBpp0080639	1	0.664351	1
7227_FBpp0080564	7227_FBpp0084067	1	0.9048054	1
7227_FBpp0079640	7227_FBpp0086370	1	0.66714144	1
7227_FBpp0075395	7227_FBpp0301225	1	0.9924598	1
7227_FBpp0304772	7227_FBpp0075620	1	0.6776866	1
7227_FBpp0305348	7227_FBpp0076200	1	0.55102223	1
7227_FBpp0070651	7227_FBpp0301225	1	0.924155	1
7227_FBpp0076124	7227_FBpp0083546	1	0.9532734	1
7227_FBpp0071450	7227_FBpp0080683	1	0.08565459	0
7227_FBpp0077099	7227_FBpp0290840	1	0.9991088	1
7227_FBpp0076284	7227_FBpp0087475	1	0.82569605	1
7227_FBpp0081263	7227_FBpp0290840	1	0.96038365	1
7227_FBpp0078086	7227_FBpp0087350	1	0.9679744	1
7227_FBpp0070939	7227_FBpp0088345	1	0.22025016	0
7227_FBpp0083075	7227_FBpp0082274	1	0.68351823	1
7227_FBpp0070651	7227_FBpp0081324	1	0.8011886	1
7227_FBpp0070279	7227_FBpp0071587	1	0.74088764	1
7227_FBpp0305347	7227_FBpp0085338	1	0.34599337	0
7227_FBpp0083569	7227_FBpp0288404	1	0.9386405	1
7227_FBpp0070382	7227_FBpp0082445	1	0.9358309	1
7227_FBpp0089141	7227_FBpp0303728	1	0.9999995	1
7227_FBpp0078278	7227_FBpp0079606	1	0.8311448	1
7227_FBpp0076003	7227_FBpp0111294	1	0.65962887	1
7227_FBpp0076918	7227_FBpp0085359	1	0.9438864	1
7227_FBpp0072020	7227_FBpp0077551	1	0.91557264	1
7227_FBpp0305387	7227_FBpp0073686	1	0.7560688	1
7227_FBpp0301225	7227_FBpp0083105	1	0.75123775	1
7227_FBpp0289647	7227_FBpp0099739	1	0.675535	1
7227_FBpp0077271	7227_FBpp0297233	1	0.1279709	0
7227_FBpp0073524	7227_FBpp0073762	1	0.98371065	1
7227_FBpp0073338	7227_FBpp0076949	1	0.54385555	1
7227_FBpp0074971	7227_FBpp0078894	1	0.81494176	1
7227_FBpp0088878	7227_FBpp0305282	1	0.009538777	0
7227_FBpp0071459	7227_FBpp0077210	1	0.995842	1
7227_FBpp0081380	7227_FBpp0290840	1	0.9964967	1
7227_FBpp0071970	7227_FBpp0111278	1	0.84358215	1
7227_FBpp0292593	7227_FBpp0080705	1	0.9802548	1
7227_FBpp0081845	7227_FBpp0086098	1	0.99943614	1
7227_FBpp0304236	7227_FBpp0289109	1	0.48795092	0
7227_FBpp0079031	7227_FBpp0079538	1	0.94136405	1
7227_FBpp0088183	7227_FBpp0072904	1	0.51751506	1
7227_FBpp0077142	7227_FBpp0306150	1	0.9440924	1
7227_FBpp0075759	7227_FBpp0085537	1	0.9865595	1
7227_FBpp0072257	7227_FBpp0073558	1	0.35661662	0
7227_FBpp0071449	7227_FBpp0082153	1	0.47941202	0
7227_FBpp0078055	7227_FBpp0290208	1	0.25191617	0
7227_FBpp0074825	7227_FBpp0088878	1	0.15848596	0
7227_FBpp0076738	7227_FBpp0076918	1	0.99955237	1
7227_FBpp0080401	7227_FBpp0081822	1	0.7174188	1
7227_FBpp0293236	7227_FBpp0085334	1	0.97122526	1
7227_FBpp0079780	7227_FBpp0289465	1	0.8942137	1
7227_FBpp0302052	7227_FBpp0076458	1	0.99997616	1
7227_FBpp0086082	7227_FBpp0086611	1	0.053637408	0
7227_FBpp0082511	7227_FBpp0088268	1	0.11126143	0
7227_FBpp0074215	7227_FBpp0075561	1	0.65295935	1
7227_FBpp0111882	7227_FBpp0072746	1	0.06634509	0
7227_FBpp0071449	7227_FBpp0072692	1	0.831807	1
7227_FBpp0111294	7227_FBpp0290578	1	0.20602055	0
7227_FBpp0073906	7227_FBpp0079597	1	0.99960697	1
7227_FBpp0071766	7227_FBpp0291345	1	0.9930457	1
7227_FBpp0074239	7227_FBpp0077401	1	0.66221535	1
7227_FBpp0073910	7227_FBpp0083569	1	0.99982697	1
7227_FBpp0088202	7227_FBpp0292260	1	0.36953172	0
7227_FBpp0079538	7227_FBpp0083336	1	0.8334873	1
7227_FBpp0078979	7227_FBpp0290918	1	0.63484406	1
7227_FBpp0072975	7227_FBpp0077303	1	0.7995535	1
7227_FBpp0099990	7227_FBpp0085061	1	0.60389966	1
7227_FBpp0076859	7227_FBpp0083913	1	0.12467042	0
7227_FBpp0302626	7227_FBpp0088439	1	0.99132705	1
7227_FBpp0072247	7227_FBpp0082391	1	0.57297593	1
7227_FBpp0076122	7227_FBpp0072904	1	0.773233	1
7227_FBpp0071771	7227_FBpp0074104	1	0.99998283	1
7227_FBpp0073090	7227_FBpp0077650	1	0.8145143	1
7227_FBpp0072184	7227_FBpp0302052	1	0.8816616	1
7227_FBpp0081322	7227_FBpp0082540	1	0.99999166	1
7227_FBpp0073874	7227_FBpp0083097	1	0.009123867	0
7227_FBpp0073910	7227_FBpp0081380	1	0.9999444	1
7227_FBpp0073267	7227_FBpp0084591	1	0.47918263	0
7227_FBpp0072801	7227_FBpp0083371	1	0.9999988	1
7227_FBpp0070143	7227_FBpp0084617	1	0.999711	1
7227_FBpp0087863	7227_FBpp0293269	1	0.981084	1
7227_FBpp0075759	7227_FBpp0290578	1	0.45048505	0
7227_FBpp0074497	7227_FBpp0303518	1	0.29483536	0
7227_FBpp0081822	7227_FBpp0289148	1	0.999999	1
7227_FBpp0304864	7227_FBpp0078354	1	0.91318333	1
7227_FBpp0076003	7227_FBpp0085679	1	0.34930918	0
7227_FBpp0079168	7227_FBpp0085165	1	0.99992484	1
7227_FBpp0303456	7227_FBpp0079030	1	0.2726112	0
7227_FBpp0074104	7227_FBpp0086965	1	0.99997467	1
7227_FBpp0303728	7227_FBpp0110421	1	0.9997996	1
7227_FBpp0083569	7227_FBpp0070389	1	0.99979997	1
7227_FBpp0075941	7227_FBpp0080143	1	0.9020364	1
